customer_id,tenure,event_observed,churn_prob_within_6m,churn_prob_within_12m,churn_prob_within_24m,survival_risk_tier
2868-LLSKM,68,0,0.0102,0.0153,0.024,Low
4118-CEVPF,35,0,0.0102,0.0153,0.0239,Low
6668-CNMFP,19,0,0.0102,0.0153,0.0238,Low
3733-UOCWF,61,0,0.0102,0.0153,0.0238,Low
7781-EWARA,70,0,0.0102,0.0153,0.0239,Low
2153-MREFK,37,1,0.0102,0.0153,0.024,Low
8267-ZNYVZ,33,1,0.0102,0.0153,0.0239,Low
8232-CTLKO,66,0,0.0102,0.0153,0.024,Low
9695-IDRZR,34,0,0.0102,0.0153,0.0239,Low
6341-AEVKX,62,0,0.0102,0.0153,0.0238,Low
9711-FJTBX,56,0,0.0102,0.0153,0.0239,Low
3244-CQPHU,72,0,0.0102,0.0153,0.0239,Low
7923-IYJWY,67,0,0.0102,0.0153,0.0238,Low
3374-TTZTK,52,0,0.0102,0.0152,0.0238,Low
1063-DHQJF,69,0,0.0102,0.0152,0.0238,Low
8465-SBRXP,38,0,0.0101,0.0152,0.0237,Low
1527-SXDPN,52,1,0.0101,0.0152,0.0237,Low
2323-ARSVR,67,0,0.0101,0.0152,0.0237,Low
7710-JSYOA,69,0,0.0101,0.0152,0.0237,Low
6904-JLBGY,72,0,0.0102,0.0152,0.0238,Low
3571-DPYUH,58,0,0.0101,0.0152,0.0237,Low
3199-NPKCN,67,0,0.0101,0.0152,0.0237,Low
9356-AXGMP,38,0,0.0101,0.0152,0.0237,Low
3850-OKINF,71,0,0.0101,0.0152,0.0237,Low
3584-WKTTW,51,0,0.0101,0.0152,0.0237,Low
6244-BESBM,69,0,0.0101,0.0152,0.0237,Low
0036-IHMOT,55,0,0.01,0.0151,0.0235,Low
1543-LLLFT,61,0,0.0101,0.0151,0.0235,Low
2995-UPRYS,40,1,0.0101,0.0151,0.0235,Low
7730-CLDSV,72,0,0.0101,0.0151,0.0236,Low
0960-HUWBM,65,0,0.01,0.0151,0.0235,Low
1229-RCALF,64,0,0.0101,0.0151,0.0236,Low
8263-QMNTJ,72,0,0.0101,0.0151,0.0236,Low
5269-NRGDP,42,0,0.0101,0.0151,0.0235,Low
2805-EDJPQ,56,0,0.0101,0.0151,0.0236,Low
1131-SUEKT,61,0,0.0101,0.0151,0.0236,Low
0106-UGRDO,69,0,0.0101,0.0151,0.0236,Low
8879-XUAHX,71,0,0.0101,0.0151,0.0236,Low
7856-GANIL,45,0,0.0101,0.0151,0.0235,Low
7375-WMVMT,71,0,0.0101,0.0151,0.0236,Low
9154-QDGTH,43,0,0.01,0.0151,0.0235,Low
0862-PRCBS,68,0,0.01,0.0151,0.0235,Low
4816-OKWNX,50,0,0.0101,0.0151,0.0235,Low
3612-YUNGG,64,0,0.01,0.015,0.0234,Low
8561-NMTBD,67,0,0.01,0.015,0.0234,Low
7544-ZVIKX,58,0,0.01,0.015,0.0235,Low
1017-FBQMM,62,0,0.01,0.015,0.0235,Low
0266-CLZKZ,67,0,0.01,0.015,0.0235,Low
6386-SZZKH,49,1,0.01,0.015,0.0234,Low
0253-ZTEOB,48,0,0.01,0.015,0.0234,Low
8311-UEUAB,67,0,0.01,0.015,0.0235,Low
4355-HBJHH,67,1,0.01,0.015,0.0234,Low
3022-BEXHZ,67,0,0.01,0.015,0.0234,Low
4567-AKPIA,41,0,0.01,0.015,0.0234,Low
8213-TAZPM,69,0,0.01,0.015,0.0234,Low
6425-YQLLO,66,1,0.01,0.015,0.0234,Low
8901-UPRHR,72,0,0.01,0.015,0.0234,Low
4616-ULAOA,65,0,0.01,0.015,0.0234,Low
7446-KQISO,45,0,0.01,0.015,0.0234,Low
9659-ZTWSM,66,0,0.01,0.015,0.0234,Low
8777-MBMTS,65,0,0.01,0.015,0.0234,Low
4323-OHFOW,70,0,0.01,0.015,0.0234,Low
7255-SSFBC,72,0,0.01,0.015,0.0234,Low
3597-YASZG,70,0,0.01,0.015,0.0234,Low
6723-WSNTY,66,0,0.01,0.0149,0.0233,Low
5304-EFJLP,72,0,0.0099,0.0149,0.0233,Low
5440-FLBQG,69,1,0.01,0.0149,0.0233,Low
2499-AJYUA,72,0,0.01,0.0149,0.0233,Low
6693-DJWTY,35,0,0.0099,0.0149,0.0232,Low
1162-ECVII,72,0,0.01,0.0149,0.0233,Low
0670-ANMUU,71,0,0.0099,0.0148,0.0231,Low
9570-KYEUA,64,0,0.0098,0.0148,0.023,Low
6584-VQMYT,27,0,0.0099,0.0148,0.0232,Low
6388-TABGU,62,0,0.0099,0.0148,0.0232,Low
4611-ANLQC,60,0,0.0099,0.0148,0.0231,Low
7105-BENQF,15,0,0.0098,0.0147,0.0229,Low
0565-JUPYD,63,0,0.0098,0.0147,0.0229,Low
5386-THSLQ,66,0,0.0098,0.0147,0.0229,Low
1337-BOZWO,18,0,0.0098,0.0147,0.0229,Low
5792-JALQC,52,0,0.0098,0.0147,0.023,Low
4223-BKEOR,21,0,0.0098,0.0147,0.0229,Low
0320-DWVTU,53,0,0.0098,0.0147,0.023,Low
8670-ERCJH,72,0,0.0097,0.0146,0.0228,Low
6504-VBLFL,55,0,0.0097,0.0146,0.0228,Low
3115-JPJDD,59,0,0.0098,0.0146,0.0228,Low
0254-WWRKD,67,0,0.0097,0.0146,0.0228,Low
5574-NXZIU,63,0,0.0098,0.0146,0.0229,Low
6480-YAGIY,45,0,0.0097,0.0146,0.0228,Low
2904-GGUAZ,72,0,0.0097,0.0146,0.0228,Low
8865-TNMNX,10,0,0.0097,0.0146,0.0228,Low
0980-FEXWF,26,0,0.0097,0.0146,0.0228,Low
1557-EMYVT,43,0,0.0097,0.0146,0.0227,Low
1936-UAFEH,68,0,0.0098,0.0146,0.0228,Low
7570-WELNY,68,0,0.0097,0.0146,0.0228,Low
0201-OAMXR,70,1,0.0097,0.0146,0.0227,Low
8454-AATJP,72,0,0.0097,0.0146,0.0227,Low
6655-LHBYW,50,0,0.0097,0.0146,0.0228,Low
0022-TCJCI,45,1,0.0098,0.0146,0.0229,Low
3508-CFVZL,71,0,0.0097,0.0146,0.0228,Low
5297-MDOIR,63,0,0.0098,0.0146,0.0228,Low
5062-CJJKH,25,0,0.0097,0.0145,0.0227,Low
6481-OGDOO,67,1,0.0097,0.0145,0.0226,Low
3863-IUBJR,12,1,0.0097,0.0145,0.0227,Low
6061-GWWAV,41,0,0.0097,0.0145,0.0227,Low
8871-JLMHM,68,0,0.0097,0.0145,0.0226,Low
4374-YMUSQ,34,0,0.0097,0.0145,0.0227,Low
2511-MORQY,50,0,0.0097,0.0145,0.0226,Low
4039-PIMHX,49,0,0.0097,0.0145,0.0227,Low
9053-JZFKV,67,1,0.0097,0.0145,0.0227,Low
1325-USMEC,70,0,0.0096,0.0144,0.0224,Low
2190-PHBHR,72,0,0.0096,0.0144,0.0225,Low
2434-EEVDB,64,0,0.0096,0.0144,0.0225,Low
5294-IMHHT,53,0,0.0096,0.0144,0.0225,Low
5327-CNLUQ,48,0,0.0096,0.0144,0.0225,Low
1810-BOHSY,51,0,0.0096,0.0144,0.0225,Low
4049-ZPALD,64,0,0.0096,0.0144,0.0224,Low
6176-YJWAS,72,0,0.0096,0.0144,0.0225,Low
5161-XEUVX,37,0,0.0096,0.0144,0.0225,Low
5678-VFNEQ,71,0,0.0095,0.0143,0.0223,Low
6766-HFKLA,56,0,0.0095,0.0143,0.0224,Low
5802-ADBRC,50,0,0.0095,0.0143,0.0223,Low
8402-EIVQS,67,0,0.0096,0.0143,0.0224,Low
7105-MXJLL,26,0,0.0095,0.0143,0.0223,Low
0757-WCUUZ,54,0,0.0095,0.0143,0.0223,Low
0392-BZIUW,72,0,0.0095,0.0143,0.0223,Low
5285-MVEHD,56,0,0.0095,0.0143,0.0223,Low
8395-ETZKQ,68,0,0.0095,0.0143,0.0223,Low
9651-GTSAQ,53,1,0.0095,0.0143,0.0223,Low
6050-FFXES,69,0,0.0095,0.0143,0.0223,Low
9640-ZSLDC,53,0,0.0096,0.0143,0.0224,Low
8952-WCVCD,41,0,0.0095,0.0143,0.0223,Low
7762-URZQH,66,1,0.0095,0.0143,0.0223,Low
4455-BFSPD,61,0,0.0096,0.0143,0.0224,Low
5915-DGNVC,49,0,0.0096,0.0143,0.0224,Low
8823-RLPWL,72,0,0.0095,0.0142,0.0222,Low
2266-SJNAT,72,0,0.0095,0.0142,0.0222,Low
3996-ZNWYK,71,0,0.0095,0.0142,0.0222,Low
5140-FOMCQ,59,0,0.0095,0.0142,0.0223,Low
5756-OZRIO,61,0,0.0095,0.0142,0.0222,Low
0409-WTMPL,58,0,0.0095,0.0142,0.0222,Low
5795-KTGUD,68,0,0.0095,0.0142,0.0222,Low
1338-CECEE,41,0,0.0095,0.0142,0.0222,Low
5089-IFSDP,58,1,0.0095,0.0142,0.0222,Low
7285-KLOTR,12,0,0.0095,0.0142,0.0222,Low
7108-DGVUU,21,0,0.0094,0.0141,0.022,Low
9086-YJYXS,34,0,0.0094,0.014,0.0219,Low
4000-VGMQP,38,0,0.0094,0.014,0.0219,Low
7696-AMHOD,49,0,0.0094,0.014,0.0219,Low
5321-NTRKC,66,0,0.0093,0.014,0.0219,Low
0607-MVMGC,45,0,0.0094,0.014,0.0219,Low
8752-GHJFU,71,0,0.0093,0.0139,0.0217,Low
8166-ORCHU,33,0,0.0093,0.0139,0.0217,Low
9938-TKDGL,68,0,0.0092,0.0139,0.0217,Low
2931-VUVJN,59,0,0.0093,0.0139,0.0217,Low
7005-CYUIL,71,0,0.0092,0.0138,0.0216,Low
8849-PRIQJ,67,0,0.0092,0.0137,0.0215,Low
5271-YNWVR,68,1,0.0091,0.0137,0.0214,Low
6993-YCOBK,60,0,0.0092,0.0137,0.0215,Low
9758-MFWGD,48,0,0.0092,0.0137,0.0215,Low
8015-IHCGW,72,0,0.0091,0.0137,0.0214,Low
9127-FHJBZ,72,0,0.0091,0.0137,0.0214,Low
4806-DXQCE,70,0,0.0091,0.0136,0.0213,Low
8433-WPJTV,65,0,0.009,0.0136,0.0212,Low
1297-VQDRP,68,0,0.009,0.0135,0.0211,Low
3224-DFQNQ,66,0,0.0089,0.0133,0.0208,Low
4884-TVUQF,57,0,0.0088,0.0133,0.0207,Low
2550-AEVRU,57,0,0.0089,0.0133,0.0208,Low
8133-ANHHJ,49,0,0.0088,0.0132,0.0207,Low
6421-SZVEM,28,0,0.0088,0.0132,0.0206,Low
1599-MMYRQ,62,0,0.0088,0.0132,0.0206,Low
3301-VKTGC,68,0,0.0088,0.0132,0.0206,Low
4627-MIHJH,69,0,0.0088,0.0132,0.0206,Low
4198-VFOEA,12,0,0.0088,0.0132,0.0206,Low
5294-CDGWY,51,1,0.0088,0.0132,0.0206,Low
5989-OMNJE,24,0,0.0088,0.0132,0.0207,Low
4513-CXYIX,71,0,0.0088,0.0132,0.0206,Low
5566-SOEZD,27,0,0.0088,0.0132,0.0207,Low
6047-SUHPR,39,0,0.0088,0.0132,0.0206,Low
9995-HOTOH,63,0,0.0088,0.0132,0.0206,Low
2330-PQGDQ,51,0,0.0088,0.0132,0.0206,Low
3258-SYSWS,72,0,0.0088,0.0131,0.0205,Low
1904-WAJAA,24,0,0.0087,0.0131,0.0205,Low
7432-FFVAR,46,0,0.0087,0.0131,0.0204,Low
9548-ZMVTX,72,0,0.0087,0.0131,0.0205,Low
8406-LNMHF,59,0,0.0088,0.0131,0.0205,Low
9220-ZNKJI,55,0,0.0087,0.0131,0.0204,Low
0121-SNYRK,50,0,0.0087,0.0131,0.0205,Low
2294-SALNE,23,0,0.0088,0.0131,0.0205,Low
5149-CUZUJ,28,0,0.0087,0.0131,0.0204,Low
9101-BWFSS,50,1,0.0087,0.0131,0.0204,Low
7325-ENZFI,39,0,0.0086,0.013,0.0203,Low
9254-RBFON,17,1,0.0087,0.013,0.0203,Low
3891-NLXJB,37,0,0.0086,0.013,0.0203,Low
1545-ACTAS,48,0,0.0087,0.013,0.0203,Low
6849-OYAMU,19,1,0.0087,0.013,0.0203,Low
1591-MQJTP,51,0,0.0087,0.013,0.0203,Low
2380-DAMQP,72,0,0.0087,0.013,0.0203,Low
1265-XTECC,68,1,0.0086,0.013,0.0203,Low
8008-ESFLK,53,0,0.0087,0.013,0.0204,Low
0580-PIQHM,41,0,0.0086,0.013,0.0202,Low
3096-WPXBT,61,0,0.0086,0.013,0.0203,Low
4654-GGUII,18,0,0.0087,0.013,0.0203,Low
6242-SGYTS,62,0,0.0087,0.013,0.0204,Low
5887-IKKYO,58,0,0.0087,0.013,0.0204,Low
3392-EHMNK,67,0,0.0087,0.013,0.0204,Low
2969-WGHQO,7,0,0.0087,0.013,0.0203,Low
5197-PYEPU,42,0,0.0087,0.013,0.0204,Low
4742-DRORA,60,0,0.0087,0.013,0.0204,Low
3468-DRVQJ,10,0,0.0087,0.013,0.0203,Low
8769-KKTPH,63,0,0.0087,0.013,0.0203,Low
7663-CUXZB,59,0,0.0087,0.013,0.0203,Low
7182-OVLBJ,62,0,0.0086,0.013,0.0203,Low
6435-VWCCY,65,0,0.0087,0.013,0.0203,Low
8639-NHQEI,72,0,0.0087,0.013,0.0204,Low
3230-JCNZS,71,0,0.0087,0.013,0.0203,Low
0401-WDBXM,72,0,0.0086,0.0129,0.0202,Low
1679-JRFBR,70,0,0.0086,0.0129,0.0201,Low
7789-HKSBS,42,0,0.0086,0.0129,0.0201,Low
0810-BDHAW,24,0,0.0086,0.0129,0.0201,Low
6048-UWKAL,69,0,0.0086,0.0129,0.0201,Low
5696-CEIQJ,67,0,0.0086,0.0129,0.0202,Low
3407-JMJQQ,71,0,0.0086,0.0129,0.0201,Low
7516-GMHUV,50,0,0.0086,0.0129,0.0201,Low
4199-QHJNM,67,0,0.0086,0.0129,0.0201,Low
4378-MYPGO,68,0,0.0086,0.0129,0.0202,Low
8745-PVESG,57,0,0.0086,0.0129,0.0202,Low
3324-OIRTO,71,0,0.0086,0.0129,0.0202,Low
4800-CZMPC,48,1,0.0086,0.0129,0.0202,Low
2931-XIQBR,50,0,0.0086,0.0129,0.0202,Low
6616-AALSR,65,0,0.0086,0.0129,0.0202,Low
2878-RMWXY,72,0,0.0086,0.0129,0.0202,Low
3865-YIOTT,72,0,0.0086,0.0129,0.0202,Low
1442-OKRJE,66,0,0.0086,0.0129,0.0202,Low
2830-LEWOA,61,0,0.0086,0.0129,0.0202,Low
0562-KBDVM,70,0,0.0086,0.0129,0.0201,Low
7274-CGTOD,62,0,0.0086,0.0129,0.0201,Low
5136-KCKGI,33,1,0.0086,0.0129,0.0202,Low
4676-MQUEA,50,0,0.0086,0.0129,0.0202,Low
7030-FZTFM,72,0,0.0086,0.0129,0.0201,Low
3580-HYCSP,72,0,0.0086,0.0129,0.0201,Low
2056-EVGZL,68,0,0.0086,0.0129,0.0202,Low
9625-QNLUX,68,0,0.0086,0.0129,0.0202,Low
1320-GVNHT,72,0,0.0086,0.0129,0.0201,Low
8780-YRMTT,66,0,0.0085,0.0128,0.02,Low
3518-FSTWG,72,0,0.0086,0.0128,0.02,Low
3786-WOVKF,72,0,0.0086,0.0128,0.0201,Low
1960-UOTYM,52,0,0.0086,0.0128,0.0201,Low
5481-NTDOH,67,0,0.0086,0.0128,0.0201,Low
4909-JOUPP,72,0,0.0085,0.0128,0.02,Low
2773-MADBQ,36,0,0.0084,0.0127,0.0198,Low
7605-BDWDC,31,0,0.0085,0.0127,0.0199,Low
0979-MOZQI,62,0,0.0084,0.0127,0.0198,Low
4702-HDRKD,67,0,0.0085,0.0127,0.0199,Low
9411-TPQQV,40,0,0.0084,0.0126,0.0197,Low
1877-HKBQX,11,0,0.0084,0.0126,0.0197,Low
1206-EHBDD,56,0,0.0084,0.0126,0.0196,Low
1837-YQUCE,70,0,0.0084,0.0126,0.0196,Low
1813-JYWTO,72,0,0.0084,0.0126,0.0196,Low
0336-KXKFK,72,0,0.0083,0.0125,0.0195,Low
6505-OZNPG,6,0,0.0083,0.0125,0.0195,Low
5862-BRIXZ,46,0,0.0083,0.0125,0.0196,Low
3489-VSFRD,56,0,0.0083,0.0125,0.0196,Low
7596-ZYWBB,65,0,0.0084,0.0125,0.0196,Low
4967-WPNCF,72,0,0.0083,0.0125,0.0195,Low
4565-EVZMJ,47,0,0.0084,0.0125,0.0196,Low
8404-VIOMB,66,0,0.0083,0.0125,0.0195,Low
9670-BPNXF,45,0,0.0083,0.0125,0.0195,Low
8869-TORSS,48,1,0.0083,0.0125,0.0196,Low
5317-FLPJF,66,0,0.0083,0.0125,0.0195,Low
8626-PTQGE,69,0,0.0084,0.0125,0.0196,Low
4381-MHQDC,47,0,0.0083,0.0124,0.0194,Low
0866-QLSIR,34,1,0.0083,0.0124,0.0195,Low
1696-HXOWK,71,0,0.0083,0.0124,0.0193,Low
8908-NMQTX,72,0,0.0083,0.0124,0.0194,Low
5614-DNZCE,58,0,0.0083,0.0124,0.0194,Low
8990-YOZLV,69,0,0.0083,0.0124,0.0194,Low
4872-VXRIL,56,0,0.0083,0.0124,0.0194,Low
8226-BXGES,64,0,0.0083,0.0124,0.0195,Low
0983-TATYJ,33,0,0.0082,0.0124,0.0193,Low
8738-JOKAR,42,0,0.0083,0.0124,0.0194,Low
1221-GHZEP,62,0,0.0083,0.0124,0.0194,Low
4079-WWQQQ,72,0,0.0083,0.0124,0.0194,Low
3181-VTHOE,70,0,0.0082,0.0124,0.0193,Low
1866-NXPSP,36,0,0.0082,0.0123,0.0192,Low
1676-MQAOA,72,0,0.0082,0.0123,0.0192,Low
3705-RHRFR,69,0,0.0082,0.0123,0.0193,Low
6169-PGNCD,57,0,0.0082,0.0123,0.0192,Low
8331-ZXFOE,58,0,0.0082,0.0123,0.0193,Low
1661-CZBAU,48,0,0.0082,0.0123,0.0193,Low
9359-UGBTK,67,0,0.0082,0.0123,0.0193,Low
0674-GCDXG,63,0,0.0082,0.0123,0.0193,Low
6211-WWLTF,63,0,0.0082,0.0123,0.0193,Low
7841-FCRQD,33,0,0.0082,0.0123,0.0192,Low
6384-VMJHP,72,0,0.0082,0.0123,0.0192,Low
5781-BKHOP,72,0,0.0082,0.0123,0.0193,Low
0930-EHUZA,36,0,0.0082,0.0123,0.0192,Low
4868-AADLV,66,0,0.0082,0.0123,0.0192,Low
9200-NLNPD,56,0,0.0082,0.0123,0.0192,Low
1264-FUHCX,49,0,0.0082,0.0123,0.0192,Low
8849-GYOKR,54,1,0.0082,0.0123,0.0192,Low
3858-XHYJO,40,0,0.0082,0.0123,0.0192,Low
0565-IYCGT,69,1,0.0082,0.0122,0.0191,Low
5680-LQOGP,68,0,0.0081,0.0122,0.019,Low
6194-HBGQN,51,0,0.0081,0.0122,0.0191,Low
6198-PNNSZ,56,0,0.0081,0.0122,0.0191,Low
9110-HSGTV,69,0,0.0081,0.0122,0.019,Low
6741-QRLUP,63,0,0.0081,0.0122,0.0191,Low
8879-ZKJOF,41,0,0.0081,0.0122,0.0191,Low
3474-BAFSJ,57,0,0.0082,0.0122,0.0191,Low
3696-XRIEN,50,0,0.0081,0.0122,0.019,Low
9955-QOPOY,69,0,0.0081,0.0122,0.019,Low
0440-EKDCF,62,0,0.0081,0.0122,0.0191,Low
3911-RSNHI,71,0,0.0081,0.0122,0.019,Low
9152-AMKAK,6,0,0.0081,0.0122,0.0191,Low
0795-GMVQO,67,0,0.0081,0.0122,0.0191,Low
1972-XMUWV,65,0,0.0081,0.0122,0.0191,Low
4671-VJLCL,63,0,0.0081,0.0122,0.0191,Low
7639-LIAYI,52,0,0.0081,0.0122,0.0191,Low
3638-WEABW,58,0,0.0081,0.0122,0.0191,Low
5930-GBIWP,69,0,0.0081,0.0122,0.0191,Low
3229-USWAR,34,0,0.0081,0.0122,0.0191,Low
3174-AKMAS,46,0,0.0081,0.0121,0.0189,Low
6352-GIGGQ,67,0,0.0081,0.0121,0.0189,Low
2977-CEBSX,66,0,0.0081,0.0121,0.0189,Low
4006-HKYHO,63,0,0.0081,0.0121,0.019,Low
9297-EONCV,72,0,0.008,0.0121,0.0189,Low
2911-IJORQ,37,0,0.0081,0.0121,0.0189,Low
0383-CLDDA,69,0,0.0081,0.0121,0.019,Low
6916-HIJSE,65,0,0.0081,0.0121,0.019,Low
0725-CXOTM,36,0,0.0081,0.0121,0.0189,Low
0436-TWFFZ,67,0,0.0081,0.0121,0.019,Low
3594-UVONA,35,1,0.0081,0.0121,0.019,Low
7508-DQAKK,64,0,0.0081,0.0121,0.019,Low
0840-DCNZE,47,0,0.0081,0.0121,0.0189,Low
7109-CQYUZ,52,0,0.0081,0.0121,0.0189,Low
2845-KDHVX,64,0,0.008,0.0121,0.0188,Low
6718-BDGHG,43,0,0.0081,0.0121,0.0189,Low
9289-LBQVU,64,0,0.008,0.012,0.0188,Low
9742-XOKTS,67,0,0.008,0.012,0.0188,Low
0667-NSRGI,48,0,0.008,0.012,0.0188,Low
7629-WFGLW,56,0,0.0079,0.0119,0.0186,Low
8630-QSGXK,51,0,0.008,0.0119,0.0187,Low
6967-QIQRV,15,0,0.0079,0.0119,0.0186,Low
9479-HYNYL,71,0,0.0079,0.0119,0.0186,Low
8659-IOOPU,71,0,0.0079,0.0119,0.0186,Low
1265-BCFEO,71,0,0.0079,0.0119,0.0186,Low
4626-OZDTJ,51,0,0.0079,0.0119,0.0186,Low
8766-PAFNE,71,0,0.0079,0.0119,0.0186,Low
2486-WYVVE,31,0,0.0079,0.0119,0.0186,Low
2612-PHGOX,64,0,0.008,0.0119,0.0187,Low
5197-LQXXH,71,0,0.0079,0.0118,0.0185,Low
2126-GSEGL,70,0,0.0079,0.0118,0.0185,Low
6631-HMANX,72,0,0.0079,0.0118,0.0185,Low
1163-VIPRI,65,0,0.0079,0.0118,0.0184,Low
0078-XZMHT,72,0,0.0079,0.0118,0.0185,Low
7472-EQOAV,71,0,0.0079,0.0118,0.0185,Low
0864-FVJNJ,64,0,0.0078,0.0118,0.0184,Low
0305-SQECB,11,0,0.0079,0.0118,0.0185,Low
8760-ZRHKE,71,0,0.0078,0.0117,0.0183,Low
5125-CNDSP,63,0,0.0078,0.0117,0.0183,Low
0895-UADGO,8,0,0.0077,0.0116,0.0182,Low
4913-EHYUI,56,1,0.0078,0.0116,0.0182,Low
3648-GZPHF,32,0,0.0077,0.0115,0.018,Low
7564-GHCVB,72,0,0.0076,0.0114,0.0178,Low
9541-ZPSEA,68,0,0.0076,0.0114,0.0178,Low
7173-TETGO,72,0,0.0076,0.0113,0.0177,Low
9236-NDUCW,21,0,0.0075,0.0113,0.0176,Low
6736-DHUQI,67,0,0.0075,0.0113,0.0177,Low
1430-SFQSA,29,0,0.0075,0.0113,0.0176,Low
6617-WLBQC,23,0,0.0076,0.0113,0.0177,Low
8348-JLBUG,64,0,0.0075,0.0113,0.0177,Low
0197-PNKNK,69,0,0.0075,0.0113,0.0177,Low
2775-SEFEE,0,0,0.0075,0.0113,0.0176,Low
2451-YMUXS,67,0,0.0075,0.0112,0.0175,Low
7016-NVRIC,29,0,0.0075,0.0112,0.0175,Low
5498-IBWPI,66,0,0.0075,0.0112,0.0175,Low
7633-MVPUY,57,0,0.0075,0.0112,0.0175,Low
8947-YRTDV,32,0,0.0075,0.0112,0.0175,Low
9777-IQHWP,64,0,0.0075,0.0112,0.0175,Low
5472-CVMDX,68,0,0.0074,0.0112,0.0175,Low
5150-LJNSR,31,0,0.0074,0.0112,0.0174,Low
9357-UJRUN,24,0,0.0075,0.0112,0.0175,Low
3021-VLNRJ,50,0,0.0074,0.0112,0.0174,Low
8707-RMEZH,69,0,0.0075,0.0112,0.0176,Low
7963-SHNDT,52,0,0.0074,0.0112,0.0175,Low
6119-SPUDB,46,0,0.0075,0.0112,0.0175,Low
5387-ASZNZ,66,0,0.0075,0.0112,0.0175,Low
1150-FTQGN,60,0,0.0075,0.0112,0.0175,Low
6114-TCFID,29,0,0.0074,0.0112,0.0174,Low
4654-DLAMQ,64,0,0.0074,0.0111,0.0174,Low
0557-ASKVU,18,0,0.0074,0.0111,0.0174,Low
5906-CVLHP,45,1,0.0074,0.0111,0.0174,Low
4837-PZTIC,47,0,0.0074,0.0111,0.0173,Low
6463-HHXJR,71,0,0.0074,0.0111,0.0174,Low
7795-CFOCW,45,0,0.0074,0.0111,0.0173,Low
1335-MXCSE,55,0,0.0074,0.0111,0.0174,Low
2696-ECXKC,55,0,0.0074,0.0111,0.0174,Low
6810-VCAEX,47,0,0.0074,0.0111,0.0174,Low
8292-FRFZQ,39,0,0.0074,0.0111,0.0174,Low
2519-TWKFS,25,0,0.0074,0.0111,0.0174,Low
4825-XJGDM,61,0,0.0074,0.0111,0.0173,Low
6166-YIPFO,72,0,0.0074,0.0111,0.0174,Low
5965-GGPRW,72,0,0.0074,0.0111,0.0173,Low
7359-SSBJK,64,1,0.0074,0.0111,0.0174,Low
4083-BFNYK,38,0,0.0074,0.0111,0.0174,Low
4003-OCTMP,31,0,0.0074,0.0111,0.0174,Low
6383-ZTSIW,39,0,0.0074,0.0111,0.0174,Low
4859-ZSRDZ,58,0,0.0074,0.0111,0.0173,Low
6283-GITPX,71,0,0.0074,0.0111,0.0173,Low
5578-NKCXI,58,0,0.0074,0.0111,0.0174,Low
1576-PFZIW,70,0,0.0074,0.011,0.0173,Low
0848-SOMKO,70,0,0.0073,0.011,0.0171,Low
5736-YEJAX,69,0,0.0074,0.011,0.0173,Low
9680-NIAUV,72,0,0.0074,0.011,0.0173,Low
3638-VBZTA,68,0,0.0073,0.011,0.0171,Low
9798-DRYDS,17,0,0.0073,0.011,0.0172,Low
1623-NLDOT,42,1,0.0073,0.011,0.0172,Low
3275-RHRNE,28,0,0.0073,0.011,0.0172,Low
9802-CAQUT,72,0,0.0074,0.011,0.0173,Low
4785-QRJHC,46,1,0.0073,0.011,0.0172,Low
1474-JUWSM,58,0,0.0074,0.011,0.0173,Low
2073-QBVBI,41,0,0.0073,0.011,0.0171,Low
7029-IJEJK,54,0,0.0074,0.011,0.0173,Low
2252-NKNSI,52,0,0.0073,0.011,0.0172,Low
0019-GFNTW,56,0,0.0074,0.011,0.0172,Low
8821-KVZKQ,70,0,0.0074,0.011,0.0173,Low
2834-JKOOW,15,0,0.0073,0.011,0.0172,Low
0017-DINOC,54,0,0.0073,0.011,0.0172,Low
8041-TMEID,63,0,0.0073,0.011,0.0172,Low
4891-NLUBA,61,0,0.0073,0.011,0.0172,Low
0993-OSGPT,68,0,0.0073,0.011,0.0171,Low
3617-XLSGQ,66,0,0.0074,0.011,0.0173,Low
5996-EBTKM,67,0,0.0072,0.0109,0.017,Low
5702-KVQRD,71,0,0.0072,0.0109,0.017,Low
4174-LPGTI,41,1,0.0073,0.0109,0.0171,Low
0002-ORFBO,9,0,0.0073,0.0109,0.0171,Low
8314-DPQHL,9,0,0.0073,0.0109,0.0171,Low
9928-BZVLZ,12,0,0.0073,0.0109,0.0171,Low
9027-TMATR,43,0,0.0073,0.0109,0.0171,Low
2167-FQSTQ,72,0,0.0072,0.0108,0.0168,Low
8208-EUMTE,16,0,0.0072,0.0108,0.0169,Low
5641-DMBFJ,58,0,0.0072,0.0108,0.017,Low
6848-YLDFR,58,0,0.0072,0.0108,0.0169,Low
0661-KBKPA,53,0,0.0072,0.0108,0.0168,Low
2680-XKKNJ,8,0,0.0072,0.0108,0.0169,Low
5676-CFLYY,71,0,0.0072,0.0108,0.0169,Low
3354-OADJP,8,0,0.0072,0.0108,0.017,Low
4322-RCYMT,68,1,0.0072,0.0108,0.0169,Low
1642-HMARX,68,0,0.0072,0.0108,0.0168,Low
0604-THJFP,59,0,0.0072,0.0108,0.0169,Low
6289-CPNLD,33,1,0.0072,0.0108,0.0169,Low
6691-CCIHA,62,0,0.0072,0.0108,0.0169,Low
4549-ZDQYY,52,0,0.0072,0.0108,0.0169,Low
