customer_id,monthly_potential_eur,upsell_priority
4458-KVRBJ,0.04,Low
7975-JMZNT,0.04,Low
6614-YWYSC,0.04,Low
7305-ZWMAJ,0.04,Low
1073-XXCZD,0.04,Low
6179-GJPSO,0.04,Low
0547-HURJB,0.04,Low
8513-OLYGY,0.04,Low
6445-TNRXS,0.04,Low
2452-KDRRH,0.04,Low
1371-OJCEK,0.04,Low
3967-VQOGC,0.04,Low
3786-WOVKF,0.04,Low
0134-XWXCE,0.04,Low
5385-SUIRI,0.04,Low
2080-CAZNM,0.04,Low
0734-OXWBT,0.04,Low
6770-XUAGN,0.04,Low
7929-SKFGK,0.04,Low
9489-JMTTN,0.04,Low
6353-BRMMA,0.04,Low
7245-JMTTQ,0.04,Low
2141-RRYGO,0.04,Low
5027-YOCXN,0.04,Low
2223-GDSHL,0.04,Low
7471-WNSUF,0.04,Low
0725-CXOTM,0.04,Low
8263-QMNTJ,0.04,Low
1104-FEJAM,0.04,Low
6857-TKDJV,0.04,Low
3569-JFODW,0.04,Low
8532-UEFWH,0.04,Low
0975-UYDTX,0.04,Low
6292-TOSSS,0.04,Low
8681-ICONS,0.04,Low
1043-YCUTE,0.04,Low
5524-KHNJP,0.04,Low
4597-ELFTS,0.04,Low
9530-GRMJG,0.04,Low
0907-HQNTS,0.04,Low
5995-LFTLE,0.04,Low
8879-XUAHX,0.04,Low
4707-YNOQA,0.04,Low
1248-DYXUB,0.04,Low
3012-VFFMN,0.04,Low
1333-PBMXB,0.04,Low
3088-FVYWK,0.04,Low
3452-FLHYD,0.04,Low
3396-DKDEL,0.03,Low
9661-JALZV,0.03,Low
6369-MCAKO,0.03,Low
8098-TDCBU,0.03,Low
5451-YHYPW,0.03,Low
5285-MVEHD,0.03,Low
9739-JLPQJ,0.03,Low
6771-XWBDM,0.03,Low
8749-TZYEC,0.03,Low
5271-YNWVR,0.03,Low
9637-CDTKZ,0.03,Low
1480-BKXGA,0.03,Low
4393-GEADV,0.03,Low
5622-UEJFI,0.03,Low
3530-CRZSB,0.03,Low
4315-MURBD,0.03,Low
2072-ZVJJX,0.03,Low
2121-JAFOM,0.03,Low
7503-MIOGA,0.03,Low
6609-MXJHJ,0.03,Low
6656-GULJQ,0.03,Low
9239-GZHZE,0.03,Low
6407-GSJNL,0.03,Low
0459-SPZHJ,0.03,Low
8807-OPMBM,0.03,Low
6813-GZQCG,0.03,Low
8984-HPEMB,0.03,Low
7426-GSWPO,0.03,Low
2621-UDNLU,0.03,Low
6663-JOCQO,0.03,Low
8029-XYPWT,0.03,Low
0011-IGKFF,0.03,Low
1488-PBLJN,0.03,Low
3913-RDSJZ,0.03,Low
6007-TCTST,0.03,Low
0675-NCDYU,0.03,Low
7243-LCGGZ,0.03,Low
2097-YVPKN,0.03,Low
5168-MQQCA,0.03,Low
3027-YNWZU,0.03,Low
0463-TXOAK,0.03,Low
1227-UDMZR,0.03,Low
3795-CAWEX,0.03,Low
5248-RPYWW,0.03,Low
1241-EZFMJ,0.03,Low
5135-GRQJV,0.03,Low
8628-MFKAX,0.03,Low
4213-HKBJO,0.03,Low
0426-TIRNE,0.03,Low
6650-BWFRT,0.03,Low
1779-PWPMG,0.03,Low
3669-WHAFY,0.03,Low
9361-YNQWJ,0.03,Low
7868-BGSZA,0.03,Low
5914-XRFQB,0.03,Low
6646-VRFOL,0.03,Low
1866-RZZQS,0.03,Low
9924-JPRMC,0.03,Low
0266-GMEAO,0.03,Low
0057-QBUQH,0.03,Low
7233-PAHHL,0.03,Low
0487-RPVUM,0.03,Low
7434-SHXLS,0.03,Low
6904-JLBGY,0.02,Low
0023-UYUPN,0.02,Low
6181-AXXYF,0.02,Low
7409-JURKQ,0.02,Low
8267-KFGYD,0.02,Low
6925-BAYGL,0.02,Low
7996-MHXLW,0.02,Low
5666-MBJPT,0.02,Low
6814-ZPWFQ,0.02,Low
1240-HCBOH,0.02,Low
0530-IJVDB,0.02,Low
8015-IHCGW,0.02,Low
2332-TODQS,0.02,Low
3086-RUCRN,0.02,Low
4304-TSPVK,0.02,Low
2202-OUTMO,0.02,Low
6408-WHTEF,0.02,Low
3870-SPZSI,0.02,Low
0463-WZZKO,0.02,Low
2845-AFFTX,0.02,Low
5201-CBWYG,0.02,Low
1074-AMIOH,0.02,Low
8958-JPTRR,0.02,Low
0420-HLGXF,0.02,Low
3258-ZKPAI,0.02,Low
1043-UXOVO,0.02,Low
4193-IBKSW,0.02,Low
6919-ELBGL,0.02,Low
4707-MAXGU,0.02,Low
1410-RSCMR,0.02,Low
2481-SBOYW,0.02,Low
9430-NKQLY,0.02,Low
9127-FHJBZ,0.02,Low
9337-SRRNI,0.02,Low
9298-WGMRW,0.02,Low
6024-RUGGH,0.02,Low
5966-EMAZU,0.02,Low
1697-NVVGY,0.02,Low
2194-IIQOF,0.02,Low
0017-IUDMW,0.02,Low
0732-OCQOC,0.02,Low
5760-WRAHC,0.02,Low
7351-KYHQH,0.02,Low
5939-SXWHM,0.02,Low
7799-LGRDP,0.02,Low
2388-LAESQ,0.02,Low
5334-AFQJB,0.02,Low
3810-DVDQQ,0.02,Low
0106-UGRDO,0.02,Low
5989-AXPUC,0.02,Low
2908-WGAXL,0.02,Low
2050-ONYDQ,0.02,Low
9475-NNDGC,0.02,Low
9053-JZFKV,0.02,Low
4565-NLZBV,0.02,Low
2754-SDJRD,0.02,Low
3442-ZHHCC,0.02,Low
2509-TFPJU,0.02,Low
6891-JPYFF,0.02,Low
0093-XWZFY,0.02,Low
8670-ERCJH,0.02,Low
4723-BEGSG,0.02,Low
4701-LKOZD,0.02,Low
7923-IYJWY,0.01,Low
0496-AHOOK,0.01,Low
5322-TEUJK,0.01,Low
3726-TBHQT,0.01,Low
1352-HNSAW,0.01,Low
9661-ACXBS,0.01,Low
8592-PLTMQ,0.01,Low
6614-VBEGU,0.01,Low
0238-WHBIQ,0.01,Low
2673-CXQEU,0.01,Low
6485-QXWWE,0.01,Low
2040-XBAVJ,0.01,Low
3005-TYFRD,0.01,Low
8774-GSBUN,0.01,Low
3655-SNQYZ,0.01,Low
2226-ICFDO,0.01,Low
9258-CNWAC,0.01,Low
0016-QLJIS,0.01,Low
0436-TWFFZ,0.01,Low
0795-GMVQO,0.01,Low
2143-LJULT,0.01,Low
1926-QUZNN,0.01,Low
4445-ZJNMU,0.01,Low
5038-ETMLM,0.01,Low
1767-CJKBA,0.01,Low
6096-EGVTU,0.01,Low
9087-EYCPR,0.01,Low
2911-IJORQ,0.01,Low
9691-HKOVS,0.01,Low
3259-QMXUN,0.01,Low
1465-LNTLJ,0.01,Low
6728-WYQBC,0.01,Low
4534-WGCIR,0.01,Low
4925-LMHOK,0.01,Low
1455-UGQVH,0.01,Low
6199-IPCAO,0.01,Low
8044-BGWPI,0.01,Low
2404-JIBFC,0.01,Low
1897-OKVMW,0.01,Low
2925-VDZHY,0.01,Low
1299-AURJA,0.01,Low
0147-ESWWR,0.01,Low
2977-CEBSX,0.01,Low
7632-MNYOY,0.01,Low
1842-EZJMK,0.01,Low
7569-NMZYQ,0.01,Low
8003-EWNDZ,0.01,Low
5955-EPOAZ,0.01,Low
7711-YIJWC,0.01,Low
1984-FCOWB,0.01,Low
3284-SVCRO,0.01,Low
3847-BAERP,0.01,Low
0839-JTCUD,0.01,Low
5044-XDPYX,0.01,Low
0228-MAUWC,0.01,Low
2111-DWYHN,0.01,Low
5624-BQSSA,0.01,Low
8785-EPNCG,0.01,Low
6210-KBBPI,0.01,Low
0164-APGRB,0.01,Low
1110-KYLGQ,0.0,Low
7446-YPODE,0.0,Low
0708-SJDIS,0.0,Low
7980-MHFLQ,0.0,Low
4163-KIUHY,0.0,Low
1373-ORVIZ,0.0,Low
0013-MHZWF,0.0,Low
4747-LCAQL,0.0,Low
7088-FBAWU,0.0,Low
1465-VINDH,0.0,Low
9259-PACGQ,0.0,Low
6437-UDQJM,0.0,Low
0603-TPMIB,0.0,Low
2616-UUTFK,0.0,Low
0822-QGCXA,0.0,Low
2832-KJCRD,0.0,Low
3588-WSTTJ,0.0,Low
9504-DSHWM,0.0,Low
2439-LYPMQ,0.0,Low
3682-YEUWS,0.0,Low
4735-ASGMA,0.0,Low
0254-KCJGT,0.0,Low
2126-GSEGL,0.0,Low
4231-LZUYM,0.0,Low
8510-AWCXC,0.0,Low
2408-TZMJL,0.0,Low
8480-PPONV,0.0,Low
0584-BJQGZ,0.0,Low
1360-XFJMR,0.0,Low
0899-LIIBW,0.0,Low
2568-OIADY,0.0,Low
6734-GMPVK,0.0,Low
6161-ERDGD,0.0,Low
6461-SZMCV,0.0,Low
9534-NSXEM,0.0,Low
1810-MVMAI,0.0,Low
1229-RCALF,0.0,Low
2080-SRCDE,0.0,Low
2055-BFOCC,0.0,Low
4298-OYIFC,0.0,Low
3898-GUYTS,0.0,Low
7181-OQCUT,0.0,Low
8474-UMLNT,0.0,Low
9251-WNSOD,0.0,Low
6258-NGCNG,0.0,Low
8561-NMTBD,0.0,Low
4522-XRWWI,0.0,Low
9408-HRXRK,0.0,Low
0114-PEGZZ,0.0,Low
3957-LXOLK,0.0,Low
6635-MYYYZ,0.0,Low
0089-IIQKO,0.0,Low
0484-JPBRU,0.0,Low
1552-AAGRX,0.0,Low
7869-ZYDST,0.0,Low
8709-KRDVL,0.0,Low
5136-RGMZO,0.0,Low
8261-GWDBQ,0.0,Low
8938-UMKPI,0.0,Low
3001-CBHLQ,0.0,Low
9170-GYZJC,0.0,Low
3167-SNQPL,0.0,Low
4091-TVOCN,0.0,Low
5020-ZSTTY,0.0,Low
1104-TNLZA,0.0,Low
1444-VVSGW,0.0,Low
5293-WXJAK,0.0,Low
4716-HHKQH,0.0,Low
6770-UAYGJ,0.0,Low
1187-WILMM,0.0,Low
8949-JTMAY,0.0,Low
2266-SJNAT,0.0,Low
4238-JSSWH,0.0,Low
2257-BOVXD,0.0,Low
3262-EIDHV,0.0,Low
6907-NZZIJ,0.0,Low
5018-LXQQG,0.0,Low
5995-SNNEW,0.0,Low
7136-IHZJA,0.0,Low
8111-SLLHI,0.0,Low
0774-IFUVM,0.0,Low
0107-YHINA,0.0,Low
8640-SDGKB,0.0,Low
7029-RPUAV,0.0,Low
1028-FFNJK,0.0,Low
5018-HEKFO,0.0,Low
7610-TVOPG,0.0,Low
2265-CYWIV,0.0,Low
4188-FRABG,0.0,Low
8199-ZLLSA,0.0,Low
4128-ETESU,0.0,Low
6892-XPFPU,0.0,Low
8016-NCFVO,0.0,Low
1309-BXVOQ,0.0,Low
4587-VVTOX,0.0,Low
9659-QEQSY,0.0,Low
3882-IYOIJ,0.0,Low
7964-YESJC,0.0,Low
8851-RAGOV,0.0,Low
0701-TJSEF,0.0,Low
2176-LVPNX,0.0,Low
3312-UUMZW,0.0,Low
3696-XRIEN,0.0,Low
5949-HGVJL,0.0,Low
6661-HBGWL,0.0,Low
1518-VOWAV,0.0,Low
3727-OVPRY,0.0,Low
9927-DSWDF,0.0,Low
0899-WZRSD,0.0,Low
4827-DPADN,0.0,Low
4484-GLZOU,0.0,Low
3179-GBRWV,0.0,Low
1641-RQDAY,0.0,Low
9592-ERDKV,0.0,Low
7008-LZVOZ,0.0,Low
8868-WOZGU,0.0,Low
6518-LGAOV,0.0,Low
9600-NAXZN,0.0,Low
8822-KNBHV,0.0,Low
8257-RZAHR,0.0,Low
1950-KSVVJ,0.0,Low
0123-CRBRT,0.0,Low
3197-ARFOY,0.0,Low
4398-HSCJH,0.0,Low
1987-AUELQ,0.0,Low
0112-QWPNC,0.0,Low
8263-OKETD,0.0,Low
7459-RRWQZ,0.0,Low
1971-DTCZB,0.0,Low
1228-FZFRV,0.0,Low
1171-TYKUR,0.0,Low
3761-FLYZI,0.0,Low
3606-TWKGI,0.0,Low
9578-FOMUK,0.0,Low
9397-TZSHA,0.0,Low
3621-CEOVK,0.0,Low
1548-FEHVL,0.0,Low
6215-NQCPY,0.0,Low
3938-YFPXD,0.0,Low
9210-IAHGH,0.0,Low
6366-XIVKZ,0.0,Low
9158-VCTQB,0.0,Low
4836-WNFNO,0.0,Low
9225-BZLNZ,0.0,Low
0363-SVHYR,0.0,Low
5673-FSSMF,0.0,Low
9036-CSKBW,0.0,Low
4646-QZXTF,0.0,Low
1502-XFCVR,0.0,Low
2067-QYTCF,0.0,Low
2565-JSLRY,0.0,Low
3657-COGMW,0.0,Low
6615-NGGZJ,0.0,Low
5980-BDHPY,0.0,Low
3331-HQDTW,0.0,Low
0052-DCKON,0.0,Low
5884-FBCTL,0.0,Low
6194-HBGQN,0.0,Low
2987-BJXIK,0.0,Low
6591-QGOYB,0.0,Low
2697-NQBPF,0.0,Low
6377-WHAOX,0.0,Low
8746-OQQRW,0.0,Low
1697-BCSHV,0.0,Low
3714-XPXBW,0.0,Low
8042-RNLKO,0.0,Low
6217-TOWGS,0.0,Low
3211-AAPKX,0.0,Low
6976-BWGLQ,0.0,Low
7234-FECYN,0.0,Low
0952-KMEEH,0.0,Low
7285-KLOTR,0.0,Low
7103-ZGVNT,0.0,Low
9133-AYJZG,0.0,Low
9896-UYMIE,0.0,Low
7748-UMTRK,0.0,Low
7145-FEJWU,0.0,Low
3969-JQABI,0.0,Low
8384-FZBJK,0.0,Low
9079-YEXQJ,0.0,Low
3508-CFVZL,0.0,Low
0402-CQAJN,0.0,Low
2211-RMNHO,0.0,Low
1741-WTPON,0.0,Low
3932-IJWDZ,0.0,Low
7175-NTIXE,0.0,Low
3084-DOWLE,0.0,Low
5478-JJVZK,0.0,Low
6122-LJADA,0.0,Low
2400-XIWIO,0.0,Low
4080-OGPJL,0.0,Low
5130-IEKQT,0.0,Low
3230-WYKIR,0.0,Low
3227-WLKLI,0.0,Low
8237-ULIXL,0.0,Low
9153-BTBVV,0.0,Low
9351-LZYGF,0.0,Low
9851-QXEEQ,0.0,Low
6402-ZFPPI,0.0,Low
1036-GUDCL,0.0,Low
9129-UXERG,0.0,Low
2025-JKFWI,0.0,Low
4078-SAYYN,0.0,Low
3146-MSEGF,0.0,Low
7107-UBYKY,0.0,Low
7905-NJMXS,0.0,Low
1230-QAJDW,0.0,Low
5219-YIPTK,0.0,Low
6509-TSGWN,0.0,Low
9415-ZNBSX,0.0,Low
3393-FMZPV,0.0,Low
8784-CGILN,0.0,Low
5248-YGIJN,0.0,Low
7240-FQLHE,0.0,Low
0280-XJGEX,0.0,Low
5380-WJKOV,0.0,Low
8168-UQWWF,0.0,Low
7892-POOKP,0.0,Low
4080-IIARD,0.0,Low
6467-CHFZW,0.0,Low
0661-KBKPA,0.0,Low
7055-JCGNI,0.0,Low
7142-HVGBG,0.0,Low
4710-NKCAW,0.0,Low
2889-FPWRM,0.0,Low
7083-YNSKY,0.0,Low
2665-NPTGL,0.0,Low
3873-WOSBC,0.0,Low
0442-ZXKVS,0.0,Low
9067-YGSCA,0.0,Low
8869-LIHMK,0.0,Low
0447-RXSGD,0.0,Low
3059-NGMXB,0.0,Low
5449-FIBXJ,0.0,Low
7821-DPRQE,0.0,Low
6543-XRMYR,0.0,Low
9420-LOJKX,0.0,Low
9547-ITEFG,0.0,Low
9052-VKDUW,0.0,Low
1482-OXZSY,0.0,Low
7576-JMYWV,0.0,Low
4283-IVYCI,0.0,Low
5394-SVGJV,0.0,Low
5555-RNPGT,0.0,Low
5299-RULOA,0.0,Low
6917-FIJHC,0.0,Low
6368-NWMCE,0.0,Low
8580-QVLOC,0.0,Low
0680-DFNNY,0.0,Low
7077-XJMET,0.0,Low
9647-ERGBE,0.0,Low
4329-YPDDQ,0.0,Low
7089-IVVAZ,0.0,Low
1254-IZEYF,0.0,Low
9221-OTIVJ,0.0,Low
1400-MMYXY,0.0,Low
2363-BJLSL,0.0,Low
8213-TAZPM,0.0,Low
6890-PFRQX,0.0,Low
4077-HWUYD,0.0,Low
2012-NWRPA,0.0,Low
0103-CSITQ,0.0,Low
3934-HXCFZ,0.0,Low
1571-SAVHK,0.0,Low
6993-YGFJV,0.0,Low
4553-DVPZG,0.0,Low
4902-OHLSK,0.0,Low
2357-COQEK,0.0,Low
4423-YLHDV,0.0,Low
2027-WKXMW,0.0,Low
2961-VNFKL,0.0,Low
1768-HNVGJ,0.0,Low
5734-EJKXG,0.0,Low
8429-XIBUM,0.0,Low
2740-JFBOK,0.0,Low
8469-SNFFH,0.0,Low
7130-YXBRO,0.0,Low
7825-ECJRF,0.0,Low
2519-FAKOD,0.0,Low
6861-XWTWQ,0.0,Low
8125-QPFJD,0.0,Low
2302-ANTDP,0.0,Low
8246-SHFGA,0.0,Low
4191-XOVOM,0.0,Low
3838-OZURD,0.0,Low
0961-ZWLVI,0.0,Low
7508-DQAKK,0.0,Low
0723-FDLAY,0.0,Low
2369-UAPKZ,0.0,Low
6168-YBYNP,0.0,Low
3166-PNEOF,0.0,Low
8454-AATJP,0.0,Low
5641-DMBFJ,0.0,Low
3389-YGYAI,0.0,Low
1984-GPTEH,0.0,Low
3282-ZISZV,0.0,Low
7017-VFHAY,0.0,Low
6655-LHBYW,0.0,Low
8591-NXRCV,0.0,Low
8080-POTJR,0.0,Low
7315-WYOAW,0.0,Low
3768-NLUBH,0.0,Low
6131-FOYAS,0.0,Low
8404-GFGCZ,0.0,Low
2294-DMMUS,0.0,Low
0872-JCPIB,0.0,Low
2040-VZIKE,0.0,Low
0384-RVBPI,0.0,Low
0096-FCPUF,0.0,Low
5906-DVAPM,0.0,Low
2034-CGRHZ,0.0,Low
9027-YFHQJ,0.0,Low
6326-MTTXK,0.0,Low
0201-OAMXR,0.0,Low
6599-RCLCJ,0.0,Low
9746-MDMBK,0.0,Low
4597-NUCQV,0.0,Low
1656-DRSMG,0.0,Low
2692-PFYTJ,0.0,Low
4489-SNOJF,0.0,Low
2186-QZEYA,0.0,Low
2931-SVLTV,0.0,Low
7036-ZZKBD,0.0,Low
3791-LGQCY,0.0,Low
0820-FNRNX,0.0,Low
0310-SUCIN,0.0,Low
6901-GOGZG,0.0,Low
5918-VUKWP,0.0,Low
1436-ZMJAN,0.0,Low
5947-SGKCL,0.0,Low
3174-RKMOW,0.0,Low
8441-SHIPE,0.0,Low
6715-OFDBP,0.0,Low
6481-ESCNL,0.0,Low
1550-EENBN,0.0,Low
4446-BZKHU,0.0,Low
8198-RKSZG,0.0,Low
9297-EONCV,0.0,Low
3336-JORSO,0.0,Low
3680-CTHUH,0.0,Low
1852-XEMDW,0.0,Low
1744-JHKYS,0.0,Low
1582-RAFML,0.0,Low
8224-KDLKN,0.0,Low
6260-ONULR,0.0,Low
8800-ZKRFW,0.0,Low
3108-PCCGG,0.0,Low
8390-FESFV,0.0,Low
9546-KDTRB,0.0,Low
5997-OPVFA,0.0,Low
1875-QIVME,0.0,Low
9362-MWODR,0.0,Low
5269-NRGDP,0.0,Low
6116-RFVHN,0.0,Low
9277-JOOMO,0.0,Low
2712-SYWAY,0.0,Low
0730-BGQGF,0.0,Low
3757-NJYBX,0.0,Low
3413-DHLPB,0.0,Low
2040-LDIWQ,0.0,Low
4443-EMBNA,0.0,Low
7471-MQPOS,0.0,Low
5115-SQAAU,0.0,Low
0265-PSUAE,0.0,Low
9509-MPYOD,0.0,Low
5956-YHHRX,0.0,Low
1928-BXYIV,0.0,Low
9518-IMLHK,0.0,Low
4063-EIKNQ,0.0,Low
0795-XCCTE,0.0,Low
6108-OQZDQ,0.0,Low
0003-MKNFE,0.0,Low
4566-GOLUK,0.0,Low
7989-VCQOH,0.0,Low
5883-GTGVD,0.0,Low
4686-UXDML,0.0,Low
7480-SPLEF,0.0,Low
5539-HIVAK,0.0,Low
6859-QNXIQ,0.0,Low
9094-AZPHK,0.0,Low
1619-YWUBB,0.0,Low
2659-VXMWZ,0.0,Low
4840-ORQXB,0.0,Low
7599-FKVXZ,0.0,Low
7673-LPRNY,0.0,Low
4176-FXYBO,0.0,Low
8663-UPDGF,0.0,Low
1421-HCERK,0.0,Low
8645-KOMJQ,0.0,Low
8661-BOYNW,0.0,Low
7233-DRTRF,0.0,Low
9297-FVVDH,0.0,Low
4021-RQSNY,0.0,Low
7951-VRDVK,0.0,Low
2696-RZVZW,0.0,Low
6285-FTQBF,0.0,Low
3424-NMNBO,0.0,Low
0607-MVMGC,0.0,Low
1492-QGCLU,0.0,Low
6549-YMFAW,0.0,Low
7048-GXDAY,0.0,Low
4077-CROMM,0.0,Low
9412-GHEEC,0.0,Low
8397-MVTAZ,0.0,Low
5052-PNLOS,0.0,Low
8894-JVDCV,0.0,Low
2368-GAKKQ,0.0,Low
4312-KFRXN,0.0,Low
7109-CQYUZ,0.0,Low
2971-SGAFL,0.0,Low
4118-CEVPF,0.0,Low
5760-IFJOZ,0.0,Low
7343-EOBEU,0.0,Low
3701-SFMUH,0.0,Low
7319-VENRZ,0.0,Low
0939-YAPAF,0.0,Low
6030-REHUX,0.0,Low
2430-USGXP,0.0,Low
8174-TBVCF,0.0,Low
1698-XFZCI,0.0,Low
3347-YJZZE,0.0,Low
1222-LRYKO,0.0,Low
4289-DTDKW,0.0,Low
0115-TFERT,0.0,Low
4220-TINQT,0.0,Low
0295-QVKPB,0.0,Low
8313-NDOIA,0.0,Low
0260-ZDLGK,0.0,Low
3466-WAESX,0.0,Low
1951-IEYXM,0.0,Low
2272-UOINI,0.0,Low
5356-CSVSQ,0.0,Low
3219-JQRSL,0.0,Low
1450-GALXR,0.0,Low
1136-XGEQU,0.0,Low
5003-XZWWO,0.0,Low
6922-NCEDI,0.0,Low
3544-FBCAS,0.0,Low
4476-OSWTN,0.0,Low
0378-CJKPV,0.0,Low
1703-MGIAB,0.0,Low
9677-AVKED,0.0,Low
1932-UEDCX,0.0,Low
4176-RELJR,0.0,Low
7905-TVXTA,0.0,Low
9572-MTILT,0.0,Low
6651-RLGGM,0.0,Low
7812-FZHPE,0.0,Low
5915-DGNVC,0.0,Low
0654-HMSHN,0.0,Low
6476-YHMGA,0.0,Low
5287-QWLKY,0.0,Low
8535-SFUTN,0.0,Low
8677-HDZEE,0.0,Low
2446-BEGGB,0.0,Low
9681-OXGVC,0.0,Low
0810-BDHAW,0.0,Low
6286-ZHAOK,0.0,Low
7216-EWTRS,0.0,Low
6821-BUXUX,0.0,Low
8118-LSUEL,0.0,Low
1666-JXLKU,0.0,Low
9224-VTYID,0.0,Low
9500-IWPXQ,0.0,Low
4504-YOULA,0.0,Low
7783-YKGDV,0.0,Low
0363-QJVFX,0.0,Low
3096-JRDSO,0.0,Low
5138-WVKYJ,0.0,Low
6683-VLCTZ,0.0,Low
0348-SDKOL,0.0,Low
4391-RESHN,0.0,Low
2458-EOMRE,0.0,Low
5117-ZSMHQ,0.0,Low
0719-SYFRB,0.0,Low
5172-MIGPM,0.0,Low
3419-SNJJD,0.0,Low
8097-OMULG,0.0,Low
8085-MSNLK,0.0,Low
1163-ONYEY,0.0,Low
4010-YLMVT,0.0,Low
6067-NGCEU,0.0,Low
0278-YXOOG,0.0,Low
6394-MFYNG,0.0,Low
5197-LQXXH,0.0,Low
3696-DFHHB,0.0,Low
2883-ILGWO,0.0,Low
3486-KHMLI,0.0,Low
9305-CDSKC,0.0,Low
4132-KALRO,0.0,Low
2041-JIJCI,0.0,Low
1356-MKYSK,0.0,Low
6496-SLWHQ,0.0,Low
9971-ZWPBF,0.0,Low
5816-QVHRX,0.0,Low
4430-YHXGG,0.0,Low
3090-LETTY,0.0,Low
3565-UNOCC,0.0,Low
9795-NREXC,0.0,Low
0895-DQHEW,0.0,Low
6575-SUVOI,0.0,Low
5067-XJQFU,0.0,Low
0434-CSFON,0.0,Low
5122-CYFXA,0.0,Low
1684-FLBGS,0.0,Low
7164-BPTUT,0.0,Low
3473-XIIIT,0.0,Low
5630-AHZIL,0.0,Low
0191-ZHSKZ,0.0,Low
0550-DCXLH,0.0,Low
5630-IXDXV,0.0,Low
1032-MAELW,0.0,Low
7537-CBQUZ,0.0,Low
9710-ZUSHQ,0.0,Low
3178-FESZO,0.0,Low
7079-QRCBC,0.0,Low
3585-YNADK,0.0,Low
5879-HMFFH,0.0,Low
4013-UBXWQ,0.0,Low
9938-EKRGF,0.0,Low
0687-ZVTHB,0.0,Low
6691-CCIHA,0.0,Low
4250-ZBWLV,0.0,Low
0440-MOGPM,0.0,Low
9090-SGQXL,0.0,Low
9835-ZIITK,0.0,Low
5339-TJFEK,0.0,Low
3148-AOIQT,0.0,Low
4803-AXVYP,0.0,Low
9066-QRSDU,0.0,Low
7361-YPXFS,0.0,Low
8543-MSDMF,0.0,Low
0568-ONFPC,0.0,Low
2968-SSGAA,0.0,Low
8404-VLQFB,0.0,Low
4282-MSACW,0.0,Low
9659-ZTWSM,0.0,Low
0867-LDTTC,0.0,Low
9844-FELAJ,0.0,Low
4226-KKDON,0.0,Low
9092-GDZKO,0.0,Low
0383-CLDDA,0.0,Low
7881-INRLC,0.0,Low
1635-NZATJ,0.0,Low
5183-KLYEM,0.0,Low
4957-TREIR,0.0,Low
3508-VLHCZ,0.0,Low
2000-MPKCA,0.0,Low
1642-HMARX,0.0,Low
6447-EGDIV,0.0,Low
7056-IMHCC,0.0,Low
0603-OLQDC,0.0,Low
1140-UKVZG,0.0,Low
0068-FIGTF,0.0,Low
7901-TBKJX,0.0,Low
5804-HYIEZ,0.0,Low
9919-FZDED,0.0,Low
2662-NNTDK,0.0,Low
5099-BAILX,0.0,Low
7207-RMRDB,0.0,Low
9574-BOSMD,0.0,Low
7163-OCEQI,0.0,Low
5924-IFQTT,0.0,Low
3629-WEAAM,0.0,Low
6429-SHBCB,0.0,Low
9822-BIIGN,0.0,Low
8123-QBNAZ,0.0,Low
4827-LTQRJ,0.0,Low
1216-BGTSP,0.0,Low
2189-UXTKY,0.0,Low
0744-BIKKF,0.0,Low
5248-KWLAR,0.0,Low
0337-CNPZE,0.0,Low
9817-APLHW,0.0,Low
8690-ZVLCL,0.0,Low
0897-FEGMU,0.0,Low
8659-HDIYE,0.0,Low
5519-YLDGW,0.0,Low
5055-MGMGF,0.0,Low
7711-GQBZC,0.0,Low
2930-UOTMB,0.0,Low
8625-AZYZY,0.0,Low
7013-PSXHK,0.0,Low
2615-YVMYX,0.0,Low
2851-STERV,0.0,Low
6029-WTIPC,0.0,Low
6723-WSNTY,0.0,Low
1061-PNTHC,0.0,Low
0394-YONDK,0.0,Low
6574-MCOEH,0.0,Low
2027-FECZV,0.0,Low
3870-MQAMG,0.0,Low
0329-GTIAJ,0.0,Low
3877-JRJIP,0.0,Low
0106-GHRQR,0.0,Low
3768-VHXQO,0.0,Low
1320-REHCS,0.0,Low
4868-AADLV,0.0,Low
8634-MPHTR,0.0,Low
4726-DLWQN,0.0,Low
3520-FJGCV,0.0,Low
6563-VRERX,0.0,Low
7156-MXBJE,0.0,Low
9601-BRXPO,0.0,Low
2863-IMQDR,0.0,Low
4947-DSMXK,0.0,Low
9822-WMWVG,0.0,Low
2656-TABEH,0.0,Low
4626-OZDTJ,0.0,Low
9169-BSVIN,0.0,Low
7714-YXSMB,0.0,Low
4039-HEUNW,0.0,Low
3594-UVONA,0.0,Low
2144-BFDSO,0.0,Low
5647-FXOTP,0.0,Low
6302-JGYRJ,0.0,Low
7225-IILWY,0.0,Low
7854-EDSSA,0.0,Low
2800-QQUSO,0.0,Low
6701-YVNQG,0.0,Low
9481-IEBZY,0.0,Low
8374-XGEJJ,0.0,Low
8731-WBBMB,0.0,Low
5032-USPKF,0.0,Low
0177-PXBAT,0.0,Low
2486-WYVVE,0.0,Low
9137-UIYPG,0.0,Low
2809-ZMYOQ,0.0,Low
2786-GCDPI,0.0,Low
8401-EMUWF,0.0,Low
1469-LBJQJ,0.0,Low
4958-XCBDQ,0.0,Low
3642-GKTCT,0.0,Low
6963-EZQEE,0.0,Low
1564-HJUVY,0.0,Low
4550-VBOFE,0.0,Low
5448-VWNAM,0.0,Low
