customer_id,churn_score,risk_tier,recommended_action
7473-ZBDSN,0.026,Low,Mantenimiento - comunicacion periodica
8597-CTXVJ,0.026,Low,Mantenimiento - comunicacion periodica
4359-INNWN,0.026,Low,Mantenimiento - comunicacion periodica
0270-THENM,0.026,Low,Mantenimiento - comunicacion periodica
6922-NCEDI,0.026,Low,Mantenimiento - comunicacion periodica
2718-YSKCS,0.026,Low,Mantenimiento - comunicacion periodica
6719-FGEDO,0.026,Low,Mantenimiento - comunicacion periodica
1098-KFQEC,0.026,Low,Mantenimiento - comunicacion periodica
7921-BEPCI,0.026,Low,Mantenimiento - comunicacion periodica
9631-RXVJM,0.026,Low,Mantenimiento - comunicacion periodica
4597-ELFTS,0.026,Low,Mantenimiento - comunicacion periodica
3549-ZTMNH,0.026,Low,Mantenimiento - comunicacion periodica
7009-PCARS,0.0259,Low,Mantenimiento - comunicacion periodica
2121-JAFOM,0.0259,Low,Mantenimiento - comunicacion periodica
2984-RGEYA,0.0259,Low,Mantenimiento - comunicacion periodica
4967-WPNCF,0.0259,Low,Mantenimiento - comunicacion periodica
1038-RQOST,0.0259,Low,Mantenimiento - comunicacion periodica
0042-JVWOJ,0.0259,Low,Mantenimiento - comunicacion periodica
5730-DBDSI,0.0259,Low,Mantenimiento - comunicacion periodica
5177-RVZNU,0.0259,Low,Mantenimiento - comunicacion periodica
2266-FUBDZ,0.0259,Low,Mantenimiento - comunicacion periodica
5338-YHWYT,0.0259,Low,Mantenimiento - comunicacion periodica
7301-ABVAD,0.0259,Low,Mantenimiento - comunicacion periodica
0906-QVPMS,0.0259,Low,Mantenimiento - comunicacion periodica
9170-ARBTB,0.0259,Low,Mantenimiento - comunicacion periodica
1552-CZCLL,0.0259,Low,Mantenimiento - comunicacion periodica
8060-HIWJJ,0.0258,Low,Mantenimiento - comunicacion periodica
4707-YNOQA,0.0258,Low,Mantenimiento - comunicacion periodica
5093-FEGLU,0.0258,Low,Mantenimiento - comunicacion periodica
6695-FRVEC,0.0258,Low,Mantenimiento - comunicacion periodica
6131-IUNXN,0.0258,Low,Mantenimiento - comunicacion periodica
9823-EALYC,0.0258,Low,Mantenimiento - comunicacion periodica
7401-JIXNM,0.0258,Low,Mantenimiento - comunicacion periodica
8513-OLYGY,0.0258,Low,Mantenimiento - comunicacion periodica
9624-EGDEQ,0.0258,Low,Mantenimiento - comunicacion periodica
6323-AYBRX,0.0258,Low,Mantenimiento - comunicacion periodica
2388-LAESQ,0.0258,Low,Mantenimiento - comunicacion periodica
5310-NOOVA,0.0257,Low,Mantenimiento - comunicacion periodica
0378-XSZPU,0.0257,Low,Mantenimiento - comunicacion periodica
8626-PTQGE,0.0257,Low,Mantenimiento - comunicacion periodica
0536-BGFMZ,0.0257,Low,Mantenimiento - comunicacion periodica
7722-VJRQD,0.0257,Low,Mantenimiento - comunicacion periodica
5181-OABFK,0.0257,Low,Mantenimiento - comunicacion periodica
5014-GSOUQ,0.0257,Low,Mantenimiento - comunicacion periodica
1676-MQAOA,0.0257,Low,Mantenimiento - comunicacion periodica
7601-GNDYK,0.0257,Low,Mantenimiento - comunicacion periodica
8464-EETCQ,0.0257,Low,Mantenimiento - comunicacion periodica
1697-LYYYX,0.0256,Low,Mantenimiento - comunicacion periodica
2320-TZRRH,0.0256,Low,Mantenimiento - comunicacion periodica
9114-DPSIA,0.0256,Low,Mantenimiento - comunicacion periodica
5457-COLHT,0.0256,Low,Mantenimiento - comunicacion periodica
5394-MEITZ,0.0256,Low,Mantenimiento - comunicacion periodica
8857-CUPFQ,0.0256,Low,Mantenimiento - comunicacion periodica
7860-KSUGX,0.0256,Low,Mantenimiento - comunicacion periodica
3429-IFLEM,0.0256,Low,Mantenimiento - comunicacion periodica
1027-LKKQQ,0.0256,Low,Mantenimiento - comunicacion periodica
4254-QPEDE,0.0256,Low,Mantenimiento - comunicacion periodica
1951-IEYXM,0.0256,Low,Mantenimiento - comunicacion periodica
8514-VZHEB,0.0256,Low,Mantenimiento - comunicacion periodica
6814-ZPWFQ,0.0256,Low,Mantenimiento - comunicacion periodica
5997-OPVFA,0.0256,Low,Mantenimiento - comunicacion periodica
1619-YWUBB,0.0256,Low,Mantenimiento - comunicacion periodica
9565-AXSMR,0.0255,Low,Mantenimiento - comunicacion periodica
3308-JSGML,0.0255,Low,Mantenimiento - comunicacion periodica
3948-KXDUF,0.0255,Low,Mantenimiento - comunicacion periodica
7941-RCJOW,0.0255,Low,Mantenimiento - comunicacion periodica
6656-GULJQ,0.0255,Low,Mantenimiento - comunicacion periodica
4139-DETXS,0.0255,Low,Mantenimiento - comunicacion periodica
8207-DMRVL,0.0254,Low,Mantenimiento - comunicacion periodica
5993-JSUWV,0.0254,Low,Mantenimiento - comunicacion periodica
1568-BEKZM,0.0254,Low,Mantenimiento - comunicacion periodica
9967-ATRFS,0.0254,Low,Mantenimiento - comunicacion periodica
7503-MIOGA,0.0254,Low,Mantenimiento - comunicacion periodica
2085-JVGAD,0.0254,Low,Mantenimiento - comunicacion periodica
4933-BSAIP,0.0254,Low,Mantenimiento - comunicacion periodica
9814-AOUDH,0.0254,Low,Mantenimiento - comunicacion periodica
3721-WKIIL,0.0253,Low,Mantenimiento - comunicacion periodica
4086-WITJG,0.0253,Low,Mantenimiento - comunicacion periodica
1535-VTJOQ,0.0253,Low,Mantenimiento - comunicacion periodica
9795-NREXC,0.0253,Low,Mantenimiento - comunicacion periodica
9755-JHNMN,0.0253,Low,Mantenimiento - comunicacion periodica
6188-UXBBR,0.0253,Low,Mantenimiento - comunicacion periodica
1089-XZWHH,0.0253,Low,Mantenimiento - comunicacion periodica
4830-FAXFM,0.0253,Low,Mantenimiento - comunicacion periodica
0559-CKHUS,0.0252,Low,Mantenimiento - comunicacion periodica
3950-VPYJB,0.0252,Low,Mantenimiento - comunicacion periodica
2885-HIJDH,0.0252,Low,Mantenimiento - comunicacion periodica
5799-JRCZO,0.0252,Low,Mantenimiento - comunicacion periodica
9621-OUPYD,0.0252,Low,Mantenimiento - comunicacion periodica
0042-RLHYP,0.0252,Low,Mantenimiento - comunicacion periodica
3043-SUDUA,0.0252,Low,Mantenimiento - comunicacion periodica
6585-WCEWR,0.0252,Low,Mantenimiento - comunicacion periodica
1302-TPUBN,0.0252,Low,Mantenimiento - comunicacion periodica
7872-BAAZR,0.0252,Low,Mantenimiento - comunicacion periodica
6762-NSODU,0.0252,Low,Mantenimiento - comunicacion periodica
9625-RZFUK,0.0251,Low,Mantenimiento - comunicacion periodica
7729-XBTWX,0.0251,Low,Mantenimiento - comunicacion periodica
2892-GESUL,0.0251,Low,Mantenimiento - comunicacion periodica
9732-OUYRN,0.0251,Low,Mantenimiento - comunicacion periodica
1194-BHJYC,0.0251,Low,Mantenimiento - comunicacion periodica
6828-HMKWP,0.0251,Low,Mantenimiento - comunicacion periodica
9067-YGSCA,0.0251,Low,Mantenimiento - comunicacion periodica
3400-ESFUW,0.0251,Low,Mantenimiento - comunicacion periodica
4742-TXUEX,0.0251,Low,Mantenimiento - comunicacion periodica
1167-OYZJF,0.025,Low,Mantenimiento - comunicacion periodica
3079-BCHLN,0.025,Low,Mantenimiento - comunicacion periodica
6754-WKSHP,0.025,Low,Mantenimiento - comunicacion periodica
1755-FZQEC,0.025,Low,Mantenimiento - comunicacion periodica
2829-HYVZP,0.025,Low,Mantenimiento - comunicacion periodica
7279-NMVJC,0.025,Low,Mantenimiento - comunicacion periodica
0052-YNYOT,0.025,Low,Mantenimiento - comunicacion periodica
2387-KDZQY,0.025,Low,Mantenimiento - comunicacion periodica
8181-YHCMF,0.025,Low,Mantenimiento - comunicacion periodica
4827-DPADN,0.025,Low,Mantenimiento - comunicacion periodica
5115-SQAAU,0.025,Low,Mantenimiento - comunicacion periodica
8316-BBQAY,0.025,Low,Mantenimiento - comunicacion periodica
8612-GXIDD,0.0249,Low,Mantenimiento - comunicacion periodica
1459-QNFQT,0.0249,Low,Mantenimiento - comunicacion periodica
5924-SNGKP,0.0249,Low,Mantenimiento - comunicacion periodica
4950-HKQTE,0.0249,Low,Mantenimiento - comunicacion periodica
8661-BOYNW,0.0249,Low,Mantenimiento - comunicacion periodica
9620-QJREV,0.0249,Low,Mantenimiento - comunicacion periodica
9888-ZCUMM,0.0249,Low,Mantenimiento - comunicacion periodica
0362-RAOQO,0.0249,Low,Mantenimiento - comunicacion periodica
7328-ZJAJO,0.0249,Low,Mantenimiento - comunicacion periodica
0440-EKDCF,0.0249,Low,Mantenimiento - comunicacion periodica
5859-HZYLF,0.0249,Low,Mantenimiento - comunicacion periodica
6917-FIJHC,0.0249,Low,Mantenimiento - comunicacion periodica
6479-SZPLM,0.0248,Low,Mantenimiento - comunicacion periodica
6283-GITPX,0.0248,Low,Mantenimiento - comunicacion periodica
9646-NMHXE,0.0248,Low,Mantenimiento - comunicacion periodica
7632-YUTXB,0.0248,Low,Mantenimiento - comunicacion periodica
6061-PQHMK,0.0248,Low,Mantenimiento - comunicacion periodica
3125-RAHBV,0.0248,Low,Mantenimiento - comunicacion periodica
2088-IEBAU,0.0248,Low,Mantenimiento - comunicacion periodica
5260-UMPWX,0.0248,Low,Mantenimiento - comunicacion periodica
9891-NQDBD,0.0248,Low,Mantenimiento - comunicacion periodica
3146-MSEGF,0.0248,Low,Mantenimiento - comunicacion periodica
3120-FAZKD,0.0248,Low,Mantenimiento - comunicacion periodica
1945-XISKS,0.0248,Low,Mantenimiento - comunicacion periodica
5095-ETBRJ,0.0247,Low,Mantenimiento - comunicacion periodica
2146-EGVDT,0.0247,Low,Mantenimiento - comunicacion periodica
5736-YEJAX,0.0247,Low,Mantenimiento - comunicacion periodica
3712-PKXZA,0.0247,Low,Mantenimiento - comunicacion periodica
6614-YOLAC,0.0247,Low,Mantenimiento - comunicacion periodica
4644-OBGFZ,0.0247,Low,Mantenimiento - comunicacion periodica
1839-FBNFR,0.0247,Low,Mantenimiento - comunicacion periodica
7706-YLMQA,0.0247,Low,Mantenimiento - comunicacion periodica
0827-ITJPH,0.0247,Low,Mantenimiento - comunicacion periodica
6139-ZZRBQ,0.0247,Low,Mantenimiento - comunicacion periodica
4006-HKYHO,0.0247,Low,Mantenimiento - comunicacion periodica
0848-SOMKO,0.0247,Low,Mantenimiento - comunicacion periodica
1734-ZMNTZ,0.0247,Low,Mantenimiento - comunicacion periodica
7047-YXDMZ,0.0246,Low,Mantenimiento - comunicacion periodica
5529-GIBVH,0.0246,Low,Mantenimiento - comunicacion periodica
6115-ZTBFQ,0.0246,Low,Mantenimiento - comunicacion periodica
2616-FLVQC,0.0246,Low,Mantenimiento - comunicacion periodica
9860-LISIZ,0.0246,Low,Mantenimiento - comunicacion periodica
8146-QQKZH,0.0246,Low,Mantenimiento - comunicacion periodica
6384-VMJHP,0.0246,Low,Mantenimiento - comunicacion periodica
1222-KJNZD,0.0246,Low,Mantenimiento - comunicacion periodica
7277-KAMWT,0.0246,Low,Mantenimiento - comunicacion periodica
7471-WNSUF,0.0246,Low,Mantenimiento - comunicacion periodica
5787-KXGIY,0.0246,Low,Mantenimiento - comunicacion periodica
9385-NXKDA,0.0246,Low,Mantenimiento - comunicacion periodica
5495-GPSRW,0.0246,Low,Mantenimiento - comunicacion periodica
8234-GSZYK,0.0245,Low,Mantenimiento - comunicacion periodica
4636-TVXVG,0.0245,Low,Mantenimiento - comunicacion periodica
2675-IJRGJ,0.0245,Low,Mantenimiento - comunicacion periodica
9639-BUJXT,0.0245,Low,Mantenimiento - comunicacion periodica
5360-XGYAZ,0.0245,Low,Mantenimiento - comunicacion periodica
9066-QRSDU,0.0245,Low,Mantenimiento - comunicacion periodica
6479-OAUSD,0.0245,Low,Mantenimiento - comunicacion periodica
7602-DBTOU,0.0245,Low,Mantenimiento - comunicacion periodica
8174-TBVCF,0.0245,Low,Mantenimiento - comunicacion periodica
4716-MRVEN,0.0245,Low,Mantenimiento - comunicacion periodica
5465-BUBFA,0.0245,Low,Mantenimiento - comunicacion periodica
2333-KWEWW,0.0244,Low,Mantenimiento - comunicacion periodica
1627-AFWVJ,0.0244,Low,Mantenimiento - comunicacion periodica
8098-TDCBU,0.0244,Low,Mantenimiento - comunicacion periodica
6447-EGDIV,0.0244,Low,Mantenimiento - comunicacion periodica
1709-EJDOX,0.0244,Low,Mantenimiento - comunicacion periodica
3399-BMLVW,0.0244,Low,Mantenimiento - comunicacion periodica
3279-DYZQM,0.0244,Low,Mantenimiento - comunicacion periodica
6010-DDPPW,0.0244,Low,Mantenimiento - comunicacion periodica
4163-NCJAK,0.0244,Low,Mantenimiento - comunicacion periodica
1985-MBRYP,0.0244,Low,Mantenimiento - comunicacion periodica
5622-UEJFI,0.0243,Low,Mantenimiento - comunicacion periodica
6762-QVYJO,0.0243,Low,Mantenimiento - comunicacion periodica
5494-WOZRZ,0.0243,Low,Mantenimiento - comunicacion periodica
6082-OQFBA,0.0243,Low,Mantenimiento - comunicacion periodica
3777-XROBG,0.0243,Low,Mantenimiento - comunicacion periodica
4896-CPRPF,0.0243,Low,Mantenimiento - comunicacion periodica
2817-LVCPP,0.0243,Low,Mantenimiento - comunicacion periodica
9938-PRCVK,0.0243,Low,Mantenimiento - comunicacion periodica
7873-CVMAW,0.0243,Low,Mantenimiento - comunicacion periodica
9224-VTYID,0.0243,Low,Mantenimiento - comunicacion periodica
0442-TDYUO,0.0243,Low,Mantenimiento - comunicacion periodica
4803-LBYPN,0.0243,Low,Mantenimiento - comunicacion periodica
2990-IAJSV,0.0243,Low,Mantenimiento - comunicacion periodica
9764-REAFF,0.0243,Low,Mantenimiento - comunicacion periodica
1776-SPBWV,0.0242,Low,Mantenimiento - comunicacion periodica
3243-ZHOHY,0.0242,Low,Mantenimiento - comunicacion periodica
5176-OLSKT,0.0242,Low,Mantenimiento - comunicacion periodica
9229-RQABD,0.0242,Low,Mantenimiento - comunicacion periodica
9805-FILKB,0.0242,Low,Mantenimiento - comunicacion periodica
3486-KHMLI,0.0242,Low,Mantenimiento - comunicacion periodica
9451-WLYRI,0.0242,Low,Mantenimiento - comunicacion periodica
3727-OVPRY,0.0242,Low,Mantenimiento - comunicacion periodica
2878-DHMIN,0.0242,Low,Mantenimiento - comunicacion periodica
5918-VUKWP,0.0242,Low,Mantenimiento - comunicacion periodica
5816-JMLGY,0.0242,Low,Mantenimiento - comunicacion periodica
8917-SZTTJ,0.0241,Low,Mantenimiento - comunicacion periodica
8966-SNIZF,0.0241,Low,Mantenimiento - comunicacion periodica
9313-QOLTZ,0.0241,Low,Mantenimiento - comunicacion periodica
0422-OHQHQ,0.0241,Low,Mantenimiento - comunicacion periodica
1866-ZSLJM,0.0241,Low,Mantenimiento - comunicacion periodica
5915-ANOEI,0.0241,Low,Mantenimiento - comunicacion periodica
2560-WBWXF,0.0241,Low,Mantenimiento - comunicacion periodica
3982-JGSFD,0.024,Low,Mantenimiento - comunicacion periodica
5707-ZMDJP,0.024,Low,Mantenimiento - comunicacion periodica
1955-IBMMB,0.024,Low,Mantenimiento - comunicacion periodica
6051-PTVNS,0.024,Low,Mantenimiento - comunicacion periodica
0404-AHASP,0.024,Low,Mantenimiento - comunicacion periodica
9067-SQTNS,0.024,Low,Mantenimiento - comunicacion periodica
1998-VHJHK,0.024,Low,Mantenimiento - comunicacion periodica
1178-PZGAB,0.024,Low,Mantenimiento - comunicacion periodica
9801-NOSHQ,0.024,Low,Mantenimiento - comunicacion periodica
2324-AALNO,0.024,Low,Mantenimiento - comunicacion periodica
4312-KFRXN,0.024,Low,Mantenimiento - comunicacion periodica
8404-VIOMB,0.0239,Low,Mantenimiento - comunicacion periodica
3486-NPGST,0.0239,Low,Mantenimiento - comunicacion periodica
7452-FOLON,0.0239,Low,Mantenimiento - comunicacion periodica
2682-KEVRP,0.0239,Low,Mantenimiento - comunicacion periodica
4335-UPJSI,0.0239,Low,Mantenimiento - comunicacion periodica
0825-CPPQH,0.0239,Low,Mantenimiento - comunicacion periodica
1270-XKUCC,0.0239,Low,Mantenimiento - comunicacion periodica
5995-LFTLE,0.0239,Low,Mantenimiento - comunicacion periodica
5642-MHDQT,0.0239,Low,Mantenimiento - comunicacion periodica
1790-NESIO,0.0239,Low,Mantenimiento - comunicacion periodica
6631-HMANX,0.0239,Low,Mantenimiento - comunicacion periodica
0621-TSSMU,0.0239,Low,Mantenimiento - comunicacion periodica
6980-CDGFC,0.0239,Low,Mantenimiento - comunicacion periodica
1022-RKXDR,0.0239,Low,Mantenimiento - comunicacion periodica
1682-VCOIO,0.0238,Low,Mantenimiento - comunicacion periodica
6122-LJADA,0.0238,Low,Mantenimiento - comunicacion periodica
0839-QNXME,0.0238,Low,Mantenimiento - comunicacion periodica
9503-XJUME,0.0238,Low,Mantenimiento - comunicacion periodica
4825-FUREZ,0.0238,Low,Mantenimiento - comunicacion periodica
6765-MBQNU,0.0238,Low,Mantenimiento - comunicacion periodica
1106-HRLKZ,0.0238,Low,Mantenimiento - comunicacion periodica
6823-SIDFQ,0.0238,Low,Mantenimiento - comunicacion periodica
5451-MHQOF,0.0238,Low,Mantenimiento - comunicacion periodica
1085-LDWAM,0.0238,Low,Mantenimiento - comunicacion periodica
5614-DNZCE,0.0238,Low,Mantenimiento - comunicacion periodica
6546-OPBBH,0.0238,Low,Mantenimiento - comunicacion periodica
7305-ZWMAJ,0.0238,Low,Mantenimiento - comunicacion periodica
3764-MNMOI,0.0237,Low,Mantenimiento - comunicacion periodica
0608-JDVEC,0.0237,Low,Mantenimiento - comunicacion periodica
3662-FXJFO,0.0237,Low,Mantenimiento - comunicacion periodica
4698-KVLLG,0.0237,Low,Mantenimiento - comunicacion periodica
8347-GDTMP,0.0237,Low,Mantenimiento - comunicacion periodica
0420-TXVSG,0.0237,Low,Mantenimiento - comunicacion periodica
9746-UGFAC,0.0237,Low,Mantenimiento - comunicacion periodica
7162-WPHPM,0.0237,Low,Mantenimiento - comunicacion periodica
8592-PLTMQ,0.0237,Low,Mantenimiento - comunicacion periodica
1568-LJSZU,0.0237,Low,Mantenimiento - comunicacion periodica
9227-UAQFT,0.0237,Low,Mantenimiento - comunicacion periodica
7634-HLQJR,0.0237,Low,Mantenimiento - comunicacion periodica
7242-EDTYC,0.0236,Low,Mantenimiento - comunicacion periodica
7131-ZQZNK,0.0236,Low,Mantenimiento - comunicacion periodica
6425-JWTDV,0.0236,Low,Mantenimiento - comunicacion periodica
8022-BECSI,0.0236,Low,Mantenimiento - comunicacion periodica
4718-WXBGI,0.0236,Low,Mantenimiento - comunicacion periodica
5917-RYRMG,0.0236,Low,Mantenimiento - comunicacion periodica
1599-EAHXY,0.0236,Low,Mantenimiento - comunicacion periodica
4277-BWBML,0.0235,Low,Mantenimiento - comunicacion periodica
9786-YWNHU,0.0235,Low,Mantenimiento - comunicacion periodica
9488-FVZCC,0.0235,Low,Mantenimiento - comunicacion periodica
4521-WFJAI,0.0235,Low,Mantenimiento - comunicacion periodica
3486-HOOGQ,0.0235,Low,Mantenimiento - comunicacion periodica
7639-OPLNG,0.0235,Low,Mantenimiento - comunicacion periodica
6963-EZQEE,0.0235,Low,Mantenimiento - comunicacion periodica
5406-KGRMX,0.0235,Low,Mantenimiento - comunicacion periodica
8884-MRNSU,0.0234,Low,Mantenimiento - comunicacion periodica
7446-SFAOA,0.0234,Low,Mantenimiento - comunicacion periodica
3978-YNKDD,0.0234,Low,Mantenimiento - comunicacion periodica
2848-YXSMW,0.0234,Low,Mantenimiento - comunicacion periodica
4203-QGNZA,0.0234,Low,Mantenimiento - comunicacion periodica
3720-DBRWL,0.0234,Low,Mantenimiento - comunicacion periodica
4102-HLENU,0.0234,Low,Mantenimiento - comunicacion periodica
9361-YNQWJ,0.0234,Low,Mantenimiento - comunicacion periodica
2428-HYUNX,0.0234,Low,Mantenimiento - comunicacion periodica
7297-DVYGA,0.0234,Low,Mantenimiento - comunicacion periodica
3452-FLHYD,0.0234,Low,Mantenimiento - comunicacion periodica
7552-KEYGT,0.0233,Low,Mantenimiento - comunicacion periodica
1760-CAZHT,0.0233,Low,Mantenimiento - comunicacion periodica
8779-YIQQA,0.0233,Low,Mantenimiento - comunicacion periodica
3768-VHXQO,0.0233,Low,Mantenimiento - comunicacion periodica
4817-KEQSP,0.0233,Low,Mantenimiento - comunicacion periodica
0357-NVCRI,0.0233,Low,Mantenimiento - comunicacion periodica
6164-HAQTX,0.0233,Low,Mantenimiento - comunicacion periodica
8413-YNHNV,0.0233,Low,Mantenimiento - comunicacion periodica
6518-KZXCB,0.0233,Low,Mantenimiento - comunicacion periodica
7010-ZMVBF,0.0233,Low,Mantenimiento - comunicacion periodica
8007-YYPWD,0.0233,Low,Mantenimiento - comunicacion periodica
6925-BAYGL,0.0233,Low,Mantenimiento - comunicacion periodica
7493-GVFIO,0.0233,Low,Mantenimiento - comunicacion periodica
0784-GTUUK,0.0233,Low,Mantenimiento - comunicacion periodica
9574-BOSMD,0.0233,Low,Mantenimiento - comunicacion periodica
1699-TLDLZ,0.0233,Low,Mantenimiento - comunicacion periodica
9847-HNVGP,0.0233,Low,Mantenimiento - comunicacion periodica
1047-RNXZV,0.0232,Low,Mantenimiento - comunicacion periodica
6848-HJTXY,0.0232,Low,Mantenimiento - comunicacion periodica
3227-WLKLI,0.0232,Low,Mantenimiento - comunicacion periodica
3451-VAWLI,0.0232,Low,Mantenimiento - comunicacion periodica
7427-AUFPY,0.0232,Low,Mantenimiento - comunicacion periodica
2569-WGERO,0.0232,Low,Mantenimiento - comunicacion periodica
9585-KKMFD,0.0232,Low,Mantenimiento - comunicacion periodica
8999-YPYBV,0.0232,Low,Mantenimiento - comunicacion periodica
0463-TXOAK,0.0232,Low,Mantenimiento - comunicacion periodica
1971-DTCZB,0.0232,Low,Mantenimiento - comunicacion periodica
6203-HBZPA,0.0231,Low,Mantenimiento - comunicacion periodica
5939-SXWHM,0.0231,Low,Mantenimiento - comunicacion periodica
7167-PCEYD,0.0231,Low,Mantenimiento - comunicacion periodica
6928-ONTRW,0.0231,Low,Mantenimiento - comunicacion periodica
1930-BZLHI,0.0231,Low,Mantenimiento - comunicacion periodica
2230-XTUWL,0.0231,Low,Mantenimiento - comunicacion periodica
