customer_id,churn_score,risk_tier,monthly_potential_eur,upsell_priority,anomaly_score,is_anomaly,churn_norm,potential_norm,anomaly_norm,commercial_priority_score,commercial_segment,recommended_action,priority_tier
6352-GIGGQ,0.0495,Low,0.0,Low,0.3317,0,0.036435312388006215,0.0,0.3317,0.0846,Maintain,Mantenimiento - comunicacion periodica,Low
5032-USPKF,0.0868,Low,0.0,Low,0.2199,0,0.08099390753792857,0.0,0.2199,0.0845,Maintain,Mantenimiento - comunicacion periodica,Low
8992-VONJD,0.1018,Low,2.52,Low,0.1028,0,0.09891291363039063,0.048183557,0.1028,0.0845,Maintain,Mantenimiento - comunicacion periodica,Low
1498-NHTLT,0.0265,Low,0.57,Low,0.3837,0,0.008959503046231035,0.010898662,0.3837,0.0845,Maintain,Mantenimiento - comunicacion periodica,Low
3082-WQRVY,0.0351,Low,0.96,Low,0.3467,0,0.019233066539242623,0.01835564,0.3467,0.0845,Maintain,Mantenimiento - comunicacion periodica,Low
8738-JOKAR,0.0781,Low,3.35,Low,0.1499,0,0.07060088400430056,0.064053535,0.1499,0.0845,Maintain,Mantenimiento - comunicacion periodica,Low
7609-NRNCA,0.0278,Low,1.03,Low,0.3664,0,0.010512483574244414,0.019694073,0.3664,0.0844,Maintain,Mantenimiento - comunicacion periodica,Low
5321-NTRKC,0.0715,Low,3.49,Low,0.1646,0,0.06271652132361724,0.0667304,0.1646,0.0843,Maintain,Mantenimiento - comunicacion periodica,Low
2176-LVPNX,0.0327,Low,0.0,Low,0.3807,0,0.016366025564448692,0.0,0.3807,0.0843,Maintain,Mantenimiento - comunicacion periodica,Low
8229-BUJHX,0.0194,Low,4.23,Low,0.2983,0,0.00047784016246565653,0.08087954,0.2983,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
5172-RKOCB,0.0376,Low,2.25,Low,0.3011,0,0.022219567554652972,0.043021034,0.3011,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
2181-TIDSV,0.0219,Low,4.68,Low,0.2779,0,0.0034643411778760005,0.089483745,0.2779,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
7114-AEOZE,0.0217,Low,4.78,Low,0.2756,0,0.0032254210966431744,0.091395795,0.2756,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
6258-PVZWJ,0.0217,Low,0.07,Low,0.4111,0,0.0032254210966431744,0.0013384322,0.4111,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
1051-EQPZR,0.0336,Low,0.96,Low,0.3501,0,0.017441165929996415,0.01835564,0.3501,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
5788-YPOEG,0.0282,Low,0.65,Low,0.3751,0,0.010990323736710071,0.012428298,0.3751,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
6035-BXTTY,0.0652,Low,3.68,Low,0.1774,0,0.05519053876478317,0.07036329,0.1774,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
6369-MCAKO,0.0199,Low,0.03,Low,0.4177,0,0.001075140365547726,0.00057361374,0.4177,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
7649-SIJJF,0.0277,Low,3.17,Low,0.304,0,0.010393023533628,0.060611855,0.304,0.0842,Maintain,Mantenimiento - comunicacion periodica,Low
9565-AXSMR,0.0255,Low,5.37,Medium,0.247,0,0.007764902640066897,0.10267686,0.247,0.0841,Maintain,Mantenimiento - comunicacion periodica,Low
7088-FBAWU,0.0837,Low,0.0,Low,0.2273,0,0.07729064627881974,0.0,0.2273,0.0841,Maintain,Mantenimiento - comunicacion periodica,Low
4719-UMSIY,0.0452,Low,0.85,Low,0.3177,0,0.03129853064150042,0.016252391,0.3177,0.0841,Maintain,Mantenimiento - comunicacion periodica,Low
1162-ECVII,0.0449,Low,1.23,Low,0.3079,0,0.030940150519651183,0.023518166,0.3079,0.0841,Maintain,Mantenimiento - comunicacion periodica,Low
8922-NPKBJ,0.0267,Low,5.31,Medium,0.2448,0,0.009198423127463867,0.101529635,0.2448,0.084,Maintain,Mantenimiento - comunicacion periodica,Low
0310-SUCIN,0.0396,Low,0.0,Low,0.3585,0,0.02460876836698125,0.0,0.3585,0.084,Maintain,Mantenimiento - comunicacion periodica,Low
9070-BCKQP,0.0432,Low,1.21,Low,0.3129,0,0.028909329829172145,0.023135757,0.3129,0.084,Maintain,Mantenimiento - comunicacion periodica,Low
8548-AWOFC,0.0611,Low,0.32,Low,0.285,0,0.050292677099510213,0.0061185467,0.285,0.084,Maintain,Mantenimiento - comunicacion periodica,Low
9592-ERDKV,0.1147,Low,0.0,Low,0.1343,0,0.11432325886990802,0.0,0.1343,0.084,Maintain,Mantenimiento - comunicacion periodica,Low
0397-ZXWQF,0.021,Low,4.24,Low,0.2926,0,0.0023892008123282786,0.08107074,0.2926,0.084,Maintain,Mantenimiento - comunicacion periodica,Low
3557-HTYWR,0.0286,Low,8.98,Medium,0.1326,0,0.011468163899175727,0.17170171,0.1326,0.0838,Maintain,Mantenimiento - comunicacion periodica,Low
3161-ONRWK,0.0311,Low,6.41,Medium,0.1988,0,0.01445466491458607,0.12256214,0.1988,0.0838,Maintain,Mantenimiento - comunicacion periodica,Low
6928-ONTRW,0.0231,Low,4.94,Low,0.2646,0,0.004897861665272966,0.09445507,0.2646,0.0837,Maintain,Mantenimiento - comunicacion periodica,Low
4990-ALDGW,0.0226,Low,4.04,Low,0.2914,0,0.004300561462190896,0.07724665,0.2914,0.0836,Maintain,Mantenimiento - comunicacion periodica,Low
1302-TPUBN,0.0252,Low,5.25,Medium,0.2491,0,0.007406522518217658,0.10038241,0.2491,0.0836,Maintain,Mantenimiento - comunicacion periodica,Low
0042-RLHYP,0.0252,Low,4.97,Low,0.2571,0,0.007406522518217658,0.095028676,0.2571,0.0836,Maintain,Mantenimiento - comunicacion periodica,Low
5248-KWLAR,0.03,Low,0.0,Low,0.385,0,0.013140604467805518,0.0,0.385,0.0836,Maintain,Mantenimiento - comunicacion periodica,Low
6103-QCKFX,0.048,Low,4.5,Low,0.2018,0,0.03464341177876001,0.08604207,0.2018,0.0835,Maintain,Mantenimiento - comunicacion periodica,Low
0932-YIXYU,0.023,Low,4.38,Low,0.2797,0,0.004778401624656553,0.08374761,0.2797,0.0835,Maintain,Mantenimiento - comunicacion periodica,Low
7634-HLQJR,0.0237,Low,4.61,Low,0.2707,0,0.005614621908971449,0.088145316,0.2707,0.0834,Maintain,Mantenimiento - comunicacion periodica,Low
1568-LJSZU,0.0237,Low,0.16,Low,0.3983,0,0.005614621908971449,0.0030592734,0.3983,0.0834,Maintain,Mantenimiento - comunicacion periodica,Low
8853-TZDGH,0.0377,Low,0.37,Low,0.3503,0,0.02233902759526938,0.00707457,0.3503,0.0834,Maintain,Mantenimiento - comunicacion periodica,Low
2400-XIWIO,0.0307,Low,0.0,Low,0.3821,0,0.013976824752120419,0.0,0.3821,0.0834,Maintain,Mantenimiento - comunicacion periodica,Low
5949-HGVJL,0.1066,Low,0.0,Low,0.155,0,0.1046469955799785,0.0,0.155,0.0833,Maintain,Mantenimiento - comunicacion periodica,Low
9224-VTYID,0.0243,Low,0.0,Low,0.4,0,0.006331382152669931,0.0,0.4,0.0832,Maintain,Mantenimiento - comunicacion periodica,Low
4443-EMBNA,0.0195,Low,0.0,Low,0.4139,0,0.0005973002030820697,0.0,0.4139,0.0831,Maintain,Mantenimiento - comunicacion periodica,Low
8980-WQFWL,0.101,Low,0.37,Low,0.16,0,0.09795723330545933,0.00707457,0.16,0.0831,Maintain,Mantenimiento - comunicacion periodica,Low
8591-TKMZH,0.0602,Low,0.36,Low,0.2814,0,0.049217536733962494,0.0068833656,0.2814,0.083,Maintain,Mantenimiento - comunicacion periodica,Low
8071-SBTRN,0.0488,Low,0.57,Low,0.3094,0,0.03559909210369132,0.010898662,0.3094,0.0829,Maintain,Mantenimiento - comunicacion periodica,Low
8028-PNXHQ,0.0228,Low,0.37,Low,0.3926,0,0.004539481543423727,0.00707457,0.3926,0.0829,Maintain,Mantenimiento - comunicacion periodica,Low
1614-JBEBI,0.0427,Low,0.09,Low,0.341,0,0.028312029626090078,0.0017208414,0.341,0.0829,Maintain,Mantenimiento - comunicacion periodica,Low
8958-JPTRR,0.0265,Low,0.02,Low,0.3917,0,0.008959503046231035,0.00038240917,0.3917,0.0829,Maintain,Mantenimiento - comunicacion periodica,Low
2236-HILPA,0.0217,Low,4.06,Low,0.2901,0,0.0032254210966431744,0.07762906,0.2901,0.0829,Maintain,Mantenimiento - comunicacion periodica,Low
8218-FFJDS,0.0265,Low,0.13,Low,0.3879,0,0.008959503046231035,0.0024856597,0.3879,0.0828,Maintain,Mantenimiento - comunicacion periodica,Low
6855-VLGOS,0.0226,Low,4.06,Low,0.2869,0,0.004300561462190896,0.07762906,0.2869,0.0828,Maintain,Mantenimiento - comunicacion periodica,Low
5232-NXPAY,0.0346,Low,8.51,Medium,0.1234,0,0.018635766336160556,0.1627151,0.1234,0.0828,Maintain,Mantenimiento - comunicacion periodica,Low
6181-AXXYF,0.02,Low,0.02,Low,0.4104,0,0.0011946004061641393,0.00038240917,0.4104,0.0828,Maintain,Mantenimiento - comunicacion periodica,Low
3230-IUALN,0.0337,Low,2.39,Low,0.3012,0,0.017560625970612833,0.045697898,0.3012,0.0827,Maintain,Mantenimiento - comunicacion periodica,Low
1855-CFULU,0.0718,Low,0.37,Low,0.2453,0,0.0630749014454665,0.00707457,0.2453,0.0827,Maintain,Mantenimiento - comunicacion periodica,Low
4020-KIUDI,0.0522,Low,0.6,Low,0.297,0,0.039660733484649394,0.011472276,0.297,0.0827,Maintain,Mantenimiento - comunicacion periodica,Low
2649-HWLYB,0.0413,Low,7.11,Medium,0.1426,0,0.026639589057460285,0.13594647,0.1426,0.0826,Maintain,Mantenimiento - comunicacion periodica,Low
9330-VOFSZ,0.0635,Low,0.42,Low,0.2683,0,0.05315971807430415,0.008030592,0.2683,0.0826,Maintain,Mantenimiento - comunicacion periodica,Low
1291-CUOCY,0.0415,Low,0.72,Low,0.3245,0,0.02687850913869311,0.013766731,0.3245,0.0825,Maintain,Mantenimiento - comunicacion periodica,Low
6963-EZQEE,0.0235,Low,0.0,Low,0.3993,0,0.0053757018277386225,0.0,0.3993,0.0825,Maintain,Mantenimiento - comunicacion periodica,Low
1403-LKLIK,0.0228,Low,0.48,Low,0.3873,0,0.004539481543423727,0.00917782,0.3873,0.0825,Maintain,Mantenimiento - comunicacion periodica,Low
1951-IEYXM,0.0256,Low,0.0,Low,0.3928,0,0.007884362680683314,0.0,0.3928,0.0825,Maintain,Mantenimiento - comunicacion periodica,Low
5815-HGGHV,0.0633,Low,7.66,Medium,0.0602,0,0.05292079799307131,0.14646271,0.0602,0.0824,Maintain,Mantenimiento - comunicacion periodica,Low
3662-FXJFO,0.0237,Low,4.29,Low,0.2743,0,0.005614621908971449,0.08202677,0.2743,0.0823,Maintain,Mantenimiento - comunicacion periodica,Low
1137-DGOWI,0.0676,Low,1.91,Low,0.2115,0,0.058057579739577106,0.036520075,0.2115,0.0823,Maintain,Mantenimiento - comunicacion periodica,Low
3146-MSEGF,0.0248,Low,0.0,Low,0.3943,0,0.006928682355752001,0.0,0.3943,0.0823,Maintain,Mantenimiento - comunicacion periodica,Low
1357-MVDOZ,0.1213,Low,0.23,Low,0.0996,0,0.12220762155059134,0.0043977057,0.0996,0.0823,Maintain,Mantenimiento - comunicacion periodica,Low
1265-BCFEO,0.0606,Low,3.36,Low,0.1904,0,0.049695376896428146,0.06424474,0.1904,0.0822,Maintain,Mantenimiento - comunicacion periodica,Low
9330-DHBFL,0.0662,Low,5.72,Medium,0.1061,0,0.05638513917094731,0.109369025,0.1061,0.0822,Maintain,Mantenimiento - comunicacion periodica,Low
6366-XIVKZ,0.129,Low,0.0,Low,0.082,0,0.1314060446780552,0.0,0.082,0.0821,Maintain,Mantenimiento - comunicacion periodica,Low
0820-FNRNX,0.1021,Low,0.0,Low,0.1621,0,0.09927129375223988,0.0,0.1621,0.0821,Maintain,Mantenimiento - comunicacion periodica,Low
7521-YXVZY,0.0845,Low,0.5,Low,0.1998,0,0.07824632660375105,0.009560229,0.1998,0.082,Maintain,Mantenimiento - comunicacion periodica,Low
9554-DFKIC,0.0668,Low,4.16,Low,0.1477,0,0.0571018994146458,0.07954111,0.1477,0.082,Maintain,Mantenimiento - comunicacion periodica,Low
1084-MNSMJ,0.0271,Low,0.36,Low,0.3754,0,0.009676263289929519,0.0068833656,0.3754,0.082,Maintain,Mantenimiento - comunicacion periodica,Low
7030-FZTFM,0.0373,Low,0.65,Low,0.3366,0,0.021861187432803728,0.012428298,0.3366,0.082,Maintain,Mantenimiento - comunicacion periodica,Low
9294-TDIPC,0.0415,Low,0.3,Low,0.3343,0,0.02687850913869311,0.005736138,0.3343,0.082,Maintain,Mantenimiento - comunicacion periodica,Low
0442-TDYUO,0.0243,Low,4.61,Low,0.2614,0,0.006331382152669931,0.088145316,0.2614,0.0819,Maintain,Mantenimiento - comunicacion periodica,Low
7508-DQAKK,0.0264,Low,0.0,Low,0.3873,0,0.008840043005614622,0.0,0.3873,0.0819,Maintain,Mantenimiento - comunicacion periodica,Low
8857-CUPFQ,0.0256,Low,5.36,Medium,0.2355,0,0.007884362680683314,0.102485664,0.2355,0.0818,Maintain,Mantenimiento - comunicacion periodica,Low
3195-TQDZX,0.0924,Low,0.21,Low,0.1836,0,0.08768366981244773,0.004015296,0.1836,0.0818,Maintain,Mantenimiento - comunicacion periodica,Low
4018-PPNDW,0.0196,Low,0.33,Low,0.3975,0,0.0007167602436984827,0.006309752,0.3975,0.0818,Maintain,Mantenimiento - comunicacion periodica,Low
3724-BSCVH,0.0373,Low,0.11,Low,0.3514,0,0.021861187432803728,0.0021032505,0.3514,0.0818,Maintain,Mantenimiento - comunicacion periodica,Low
2817-LVCPP,0.0243,Low,5.26,Medium,0.2425,0,0.006331382152669931,0.10057362,0.2425,0.0818,Maintain,Mantenimiento - comunicacion periodica,Low
8441-SHIPE,0.0217,Low,0.0,Low,0.4009,0,0.0032254210966431744,0.0,0.4009,0.0818,Maintain,Mantenimiento - comunicacion periodica,Low
4723-BEGSG,0.0368,Low,0.02,Low,0.3546,0,0.02126388722972166,0.00038240917,0.3546,0.0817,Maintain,Mantenimiento - comunicacion periodica,Low
7101-HRBLJ,0.0197,Low,0.28,Low,0.3986,0,0.0008362202843148958,0.005353729,0.3986,0.0817,Maintain,Mantenimiento - comunicacion periodica,Low
6051-PTVNS,0.024,Low,1.39,Low,0.3535,0,0.005973002030820692,0.026577437,0.3535,0.0817,Maintain,Mantenimiento - comunicacion periodica,Low
6701-YVNQG,0.0227,Low,0.0,Low,0.3976,0,0.004420021502807314,0.0,0.3976,0.0817,Maintain,Mantenimiento - comunicacion periodica,Low
6427-FEFIG,0.0497,Low,5.34,Medium,0.1639,0,0.036674232469239045,0.102103256,0.1639,0.0817,Maintain,Mantenimiento - comunicacion periodica,Low
4700-UBQMV,0.116,Low,0.4,Low,0.1073,0,0.11587623939792141,0.007648184,0.1073,0.0817,Maintain,Mantenimiento - comunicacion periodica,Low
3410-YOQBQ,0.0475,Low,3.71,Low,0.2161,0,0.03404611157567794,0.0709369,0.2161,0.0815,Maintain,Mantenimiento - comunicacion periodica,Low
5619-XZZKR,0.0481,Low,0.6,Low,0.3034,0,0.034762871819376415,0.011472276,0.3034,0.0815,Maintain,Mantenimiento - comunicacion periodica,Low
1389-WNUIB,0.1046,Low,0.44,Low,0.1388,0,0.10225779476765022,0.008413002,0.1388,0.0814,Maintain,Mantenimiento - comunicacion periodica,Low
5061-PBXFW,0.0534,Low,0.5,Low,0.2899,0,0.04109425397204635,0.009560229,0.2899,0.0814,Maintain,Mantenimiento - comunicacion periodica,Low
4909-JOUPP,0.0421,Low,1.24,Low,0.3025,0,0.02759526938239159,0.02370937,0.3025,0.0814,Maintain,Mantenimiento - comunicacion periodica,Low
5151-HQRDG,0.0703,Low,3.82,Low,0.144,0,0.061283000836220285,0.07304015,0.144,0.0814,Maintain,Mantenimiento - comunicacion periodica,Low
0363-SVHYR,0.0199,Low,0.0,Low,0.4036,0,0.001075140365547726,0.0,0.4036,0.0813,Maintain,Mantenimiento - comunicacion periodica,Low
5120-ZBLAI,0.0856,Low,0.65,Low,0.1891,0,0.07956038705053159,0.012428298,0.1891,0.0813,Maintain,Mantenimiento - comunicacion periodica,Low
7602-DBTOU,0.0245,Low,5.05,Medium,0.2451,0,0.006570302233902762,0.096558325,0.2451,0.0813,Maintain,Mantenimiento - comunicacion periodica,Low
5730-DBDSI,0.0259,Low,4.97,Low,0.2434,0,0.008242742802532553,0.095028676,0.2434,0.0813,Maintain,Mantenimiento - comunicacion periodica,Low
3279-DYZQM,0.0244,Low,5.16,Medium,0.2421,0,0.006450842193286349,0.098661564,0.2421,0.0812,Maintain,Mantenimiento - comunicacion periodica,Low
8992-OBVDG,0.085,Low,0.5,Low,0.1943,0,0.07884362680683313,0.009560229,0.1943,0.0811,Maintain,Mantenimiento - comunicacion periodica,Low
3071-MVJCD,0.0265,Low,3.06,Low,0.2955,0,0.008959503046231035,0.058508605,0.2955,0.0811,Maintain,Mantenimiento - comunicacion periodica,Low
3889-VWBID,0.021,Low,1.97,Low,0.3429,0,0.0023892008123282786,0.037667304,0.3429,0.0811,Maintain,Mantenimiento - comunicacion periodica,Low
8755-OGKNA,0.0279,Low,5.15,Medium,0.2308,0,0.010631943614860832,0.09847037,0.2308,0.081,Maintain,Mantenimiento - comunicacion periodica,Low
3967-KXAPS,0.0231,Low,0.12,Low,0.3893,0,0.004897861665272966,0.002294455,0.3893,0.081,Maintain,Mantenimiento - comunicacion periodica,Low
5393-HJZSM,0.0599,Low,0.0,Low,0.2828,0,0.04885915661211326,0.0,0.2828,0.081,Maintain,Mantenimiento - comunicacion periodica,Low
8309-PPCED,0.037,Low,0.7,Low,0.3314,0,0.021502807310954487,0.013384321,0.3314,0.081,Maintain,Mantenimiento - comunicacion periodica,Low
9207-ZPANB,0.0584,Low,3.74,Low,0.1802,0,0.04706725600286705,0.071510516,0.1802,0.081,Maintain,Mantenimiento - comunicacion periodica,Low
9350-ZXYJC,0.0359,Low,0.05,Low,0.3529,0,0.020188746864173938,0.000956023,0.3529,0.081,Maintain,Mantenimiento - comunicacion periodica,Low
8999-YPYBV,0.0232,Low,0.25,Low,0.3846,0,0.005017321705889379,0.0047801146,0.3846,0.0809,Maintain,Mantenimiento - comunicacion periodica,Low
0654-PQKDW,0.0438,Low,1.37,Low,0.2907,0,0.029626090072870627,0.026195029,0.2907,0.0808,Maintain,Mantenimiento - comunicacion periodica,Low
1619-YWUBB,0.0256,Low,0.0,Low,0.3843,0,0.007884362680683314,0.0,0.3843,0.0808,Maintain,Mantenimiento - comunicacion periodica,Low
7164-BPTUT,0.0283,Low,0.0,Low,0.3751,0,0.011109783777326484,0.0,0.3751,0.0806,Maintain,Mantenimiento - comunicacion periodica,Low
8670-MEFCP,0.0341,Low,0.13,Low,0.3538,0,0.018038466133078485,0.0024856597,0.3538,0.0805,Maintain,Mantenimiento - comunicacion periodica,Low
1140-UKVZG,0.0453,Low,0.0,Low,0.3242,0,0.031417990682116835,0.0,0.3242,0.0805,Maintain,Mantenimiento - comunicacion periodica,Low
7673-BQGKU,0.0199,Low,4.54,Low,0.2695,0,0.001075140365547726,0.086806886,0.2695,0.0805,Maintain,Mantenimiento - comunicacion periodica,Low
1227-UDMZR,0.0201,Low,0.03,Low,0.3982,0,0.0013140604467805524,0.00057361374,0.3982,0.0805,Maintain,Mantenimiento - comunicacion periodica,Low
8464-EETCQ,0.0257,Low,5.64,Medium,0.2205,0,0.008003822721299727,0.10783939,0.2205,0.0805,Maintain,Mantenimiento - comunicacion periodica,Low
1755-RMCXH,0.092,Low,0.19,Low,0.1791,0,0.08720582964998208,0.0036328873,0.1791,0.0805,Maintain,Mantenimiento - comunicacion periodica,Low
0048-PIHNL,0.0218,Low,0.26,Low,0.386,0,0.0033448811372595874,0.0049713193,0.386,0.0804,Maintain,Mantenimiento - comunicacion periodica,Low
3913-RDSJZ,0.0207,Low,0.03,Low,0.3956,0,0.002030820690479035,0.00057361374,0.3956,0.0803,Maintain,Mantenimiento - comunicacion periodica,Low
3580-HYCSP,0.0401,Low,0.68,Low,0.3191,0,0.02520606857006331,0.013001912,0.3191,0.0803,Maintain,Mantenimiento - comunicacion periodica,Low
5346-BZCHP,0.0304,Low,5.21,Medium,0.2181,0,0.013618444630271176,0.09961759,0.2181,0.0803,Maintain,Mantenimiento - comunicacion periodica,Low
4674-HGNUA,0.022,Low,0.05,Low,0.3908,0,0.0035838012184924136,0.000956023,0.3908,0.0802,Maintain,Mantenimiento - comunicacion periodica,Low
1768-HNVGJ,0.0925,Low,0.0,Low,0.1798,0,0.08780312985306415,0.0,0.1798,0.0799,Maintain,Mantenimiento - comunicacion periodica,Low
5712-VBOXD,0.0461,Low,0.3,Low,0.3094,0,0.032373671007048146,0.005736138,0.3094,0.0798,Maintain,Mantenimiento - comunicacion periodica,Low
9170-GYZJC,0.0769,Low,0.0,Low,0.2258,0,0.06916736351690358,0.0,0.2258,0.0797,Maintain,Mantenimiento - comunicacion periodica,Low
7408-OFWXJ,0.0225,Low,0.05,Low,0.3866,0,0.004181101421574483,0.000956023,0.3866,0.0797,Maintain,Mantenimiento - comunicacion periodica,Low
1257-SXUXQ,0.0542,Low,0.97,Low,0.2655,0,0.042049934296977655,0.018546846,0.2655,0.0797,Maintain,Mantenimiento - comunicacion periodica,Low
1841-YSJGV,0.0362,Low,1.36,Low,0.3082,0,0.020547126986023182,0.026003825,0.3082,0.0797,Maintain,Mantenimiento - comunicacion periodica,Low
2458-EOMRE,0.1012,Low,0.0,Low,0.1523,0,0.09819615338669214,0.0,0.1523,0.0796,Maintain,Mantenimiento - comunicacion periodica,Low
6651-RLGGM,0.0209,Low,0.0,Low,0.3925,0,0.002269740771711861,0.0,0.3925,0.0796,Maintain,Mantenimiento - comunicacion periodica,Low
6217-KDYWC,0.0291,Low,5.08,Medium,0.2219,0,0.012065464102257797,0.09713193,0.2219,0.0796,Maintain,Mantenimiento - comunicacion periodica,Low
9575-IWCAZ,0.047,Low,0.12,Low,0.3109,0,0.033448811372595866,0.002294455,0.3109,0.0796,Maintain,Mantenimiento - comunicacion periodica,Low
3316-UWXUY,0.0645,Low,3.31,Low,0.1667,0,0.05435431848046828,0.06328872,0.1667,0.0795,Maintain,Mantenimiento - comunicacion periodica,Low
8727-JQFHV,0.0227,Low,4.03,Low,0.2708,0,0.004420021502807314,0.077055454,0.2708,0.0795,Maintain,Mantenimiento - comunicacion periodica,Low
1641-BYBTK,0.0378,Low,0.35,Low,0.3315,0,0.022458487635885798,0.0066921604,0.3315,0.0795,Maintain,Mantenimiento - comunicacion periodica,Low
5320-BRKGK,0.031,Low,7.47,Medium,0.1474,0,0.014335204873969658,0.14282982,0.1474,0.0795,Maintain,Mantenimiento - comunicacion periodica,Low
2351-BKRZW,0.0388,Low,7.84,Medium,0.1135,0,0.02365308804204994,0.1499044,0.1135,0.0795,Maintain,Mantenimiento - comunicacion periodica,Low
0667-NSRGI,0.0568,Low,2.82,Low,0.2035,0,0.045155895353004426,0.053919695,0.2035,0.0795,Maintain,Mantenimiento - comunicacion periodica,Low
9065-ZCPQX,0.0217,Low,3.93,Low,0.2762,0,0.0032254210966431744,0.075143404,0.2762,0.0794,Maintain,Mantenimiento - comunicacion periodica,Low
3219-JQRSL,0.0299,Low,0.0,Low,0.3645,0,0.013021144427189105,0.0,0.3645,0.0794,Maintain,Mantenimiento - comunicacion periodica,Low
5158-RIVOP,0.0285,Low,3.86,Low,0.2574,0,0.011348703858559314,0.07380497,0.2574,0.0793,Maintain,Mantenimiento - comunicacion periodica,Low
8760-ZRHKE,0.0455,Low,2.61,Low,0.2426,0,0.03165691076334966,0.049904395,0.2426,0.0793,Maintain,Mantenimiento - comunicacion periodica,Low
1121-QSIVB,0.1131,Low,0.37,Low,0.1045,0,0.11241189822004541,0.00707457,0.1045,0.0792,Maintain,Mantenimiento - comunicacion periodica,Low
5696-EXCYS,0.0281,Low,5.13,Medium,0.2217,0,0.010870863696093658,0.09808796,0.2217,0.0792,Maintain,Mantenimiento - comunicacion periodica,Low
9661-JALZV,0.0203,Low,0.03,Low,0.3913,0,0.0015529805280133785,0.00057361374,0.3913,0.0792,Maintain,Mantenimiento - comunicacion periodica,Low
0621-CXBKL,0.0275,Low,5.68,Medium,0.2078,0,0.010154103452395175,0.10860421,0.2078,0.0792,Maintain,Mantenimiento - comunicacion periodica,Low
2155-AMQRX,0.0748,Low,3.71,Low,0.1222,0,0.06665870266395892,0.0709369,0.1222,0.0791,Maintain,Mantenimiento - comunicacion periodica,Low
1971-DTCZB,0.0232,Low,0.0,Low,0.3832,0,0.005017321705889379,0.0,0.3832,0.0791,Maintain,Mantenimiento - comunicacion periodica,Low
9802-CAQUT,0.0339,Low,1.88,Low,0.2973,0,0.01779954605184566,0.035946462,0.2973,0.0791,Maintain,Mantenimiento - comunicacion periodica,Low
1036-GUDCL,0.0548,Low,0.0,Low,0.2881,0,0.042766694540676144,0.0,0.2881,0.079,Maintain,Mantenimiento - comunicacion periodica,Low
9259-PACGQ,0.0522,Low,0.0,Low,0.2956,0,0.039660733484649394,0.0,0.2956,0.079,Maintain,Mantenimiento - comunicacion periodica,Low
